Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Darren Rose,K,VAN,23,610000,2029,73,85,45,15,40,34,4,24,15,14,1,3,1,1,6,31,1,1,1,76,87,29,27,7,12,4,7,1,6,1,5,2,7,4,9,5,12,14,19,12,19,73,85,10,17,22,31,17,24
Zach Forrest,K,DEN,27,500000,2026,48,48,33,0,46,37,24,22,28,17,13,0,20,0,6,15,0,0,0,76,46,48,22,12,12,8,10,2,2,1,3,0,0,0,1,0,1,10,10,8,9,48,48,15,15,28,28,21,21
Marcus Farrar,K,JAX,38,500000,2025,44,44,37,0,0,0,0,18,0,0,0,0,0,0,0,28,0,0,0,76,41,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,8,8,0,0,0,0
Nate Tausch,K,WAS,25,500000,2025,32,36,42,24,48,33,21,1,7,26,1,5,7,1,4,21,1,1,10,76,23,28,17,6,9,9,12,1,3,5,5,5,7,9,14,9,10,13,18,13,18,32,36,6,9,35,40,28,32
Mike Williams,K,VB,32,500000,2025,65,65,31,0,12,0,19,10,18,17,1,0,0,0,0,14,0,0,10,75,68,9,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,0,0,0,0,0,0
Zack Jones,K,PAR,26,500000,2028,60,62,11,30,41,33,44,9,30,19,1,1,1,1,5,16,9,1,6,75,60,23,31,12,15,5,5,1,2,1,1,1,2,4,4,8,9,8,11,10,13,60,62,9,10,24,26,20,23
Erik Simon,K,LAE,25,500000,2025,49,52,45,2,63,53,0,15,0,1,0,0,0,0,0,4,0,0,0,75,47,11,36,0,4,6,9,0,3,0,3,0,2,3,6,5,10,12,16,11,14,49,52,7,11,50,53,33,36
Osa Jones,K,SEA,23,500000,2028,55,66,18,16,51,62,16,17,15,25,5,1,1,1,1,24,2,1,1,74,56,49,18,5,14,7,13,1,7,1,4,1,6,1,5,5,10,15,24,14,24,55,66,15,22,38,47,30,40
Tyler Woods,K,SJ,28,500000,2025,59,59,34,12,45,34,14,15,20,26,0,5,0,0,2,32,13,0,11,74,58,18,16,8,8,4,4,0,0,0,0,0,0,4,4,9,9,16,16,16,16,59,59,2,2,30,30,24,24
Dwight DeLeon,K,EDM,26,500000,2028,59,59,45,27,42,21,4,5,7,14,10,19,0,0,2,24,0,0,0,73,59,27,21,3,3,9,10,0,1,5,5,5,7,7,10,8,10,12,12,12,15,59,59,7,10,23,23,19,19
Eddie Pugh,K,ANC,31,500000,2026,55,55,63,10,15,6,10,37,2,2,14,2,2,2,2,16,2,2,2,73,57,34,10,9,9,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,55,55,6,6,2,2,2,2
Aaron Moore,K,AUS,22,500000,2025,43,54,47,2,43,67,8,14,6,17,1,1,1,4,1,1,1,1,1,73,44,53,16,4,11,2,6,1,8,1,4,1,5,2,10,1,8,4,13,3,12,43,54,15,21,24,32,20,31
Doug Pena,K,PHI,33,500000,2025,40,40,29,19,2,17,5,2,2,2,2,2,2,15,17,21,2,6,2,73,40,39,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40,40,5,5,2,2,2,2
Stephen Patterson,K,EDM,34,500000,2025,37,37,34,13,15,32,25,17,5,15,2,4,15,1,1,58,1,1,11,73,34,37,15,4,4,1,1,1,1,1,1,1,1,1,1,1,1,15,15,11,11,37,37,9,9,1,1,1,1
Ashton Dinkins,K,TPA,37,500000,2025,61,61,34,0,0,0,10,0,9,0,0,0,0,0,0,1,0,0,12,72,61,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,61,2,2,0,0,0,0
Raymond White,K,LA,28,500000,2027,49,49,44,4,16,38,0,15,2,0,0,14,0,0,4,2,11,0,0,72,49,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,0,0,0,0,0,0
Jimmy Flores,K,UTA,28,500000,2025,66,66,23,22,29,62,33,9,0,11,0,11,0,21,0,32,18,0,0,71,74,9,14,2,2,1,1,0,0,0,0,2,2,2,2,7,7,9,9,11,11,66,66,0,0,12,12,9,9
Leon Marshall,K,ROM,41,500000,2025,34,34,29,0,0,0,15,0,5,0,0,0,6,0,0,0,0,0,0,71,31,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0
A.J. Stamps,K,CIN,36,500000,2025,46,46,35,0,20,13,15,7,8,0,0,0,0,0,0,16,0,0,0,70,49,35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46,9,9,2,2,0,0
Cory Heath,K,SAC,33,500000,2025,46,46,48,2,9,2,2,2,20,2,2,2,2,2,2,2,2,2,2,70,51,30,26,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,46,46,10,10,2,2,2,2
Chad Pattillo,K,OAK,25,870000,2026,68,74,37,0,28,27,11,16,11,12,5,0,0,0,18,41,5,0,2,69,83,22,23,2,3,0,0,0,3,0,0,0,2,0,2,0,1,13,18,10,13,68,74,6,8,11,16,8,9
Wesley Wilson,K,BAL,26,500000,2028,60,63,28,19,29,64,2,4,32,21,2,1,1,1,1,27,6,9,9,69,66,31,21,4,5,1,3,1,1,1,2,1,4,3,6,4,4,8,10,8,8,60,63,9,11,14,14,12,12
Eric Morgan,K,TPA,35,500000,2025,38,38,17,15,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,69,38,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
Koa Imade,K,DEL,31,500000,2025,36,36,30,10,12,36,16,12,24,2,6,1,1,7,1,1,0,0,0,69,36,35,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,2,2,0,0,0,0
Larry Henry,K,SF,36,500000,2026,65,65,42,17,0,0,9,11,0,0,13,7,0,4,0,0,0,3,0,68,75,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,2,2,0,0,0,0
J.J. Williams,K,LIS,30,500000,2028,59,59,60,16,29,57,5,12,32,2,8,5,14,0,0,1,5,2,17,68,65,35,20,10,10,5,5,3,3,7,7,2,2,8,8,5,5,0,0,0,0,59,59,10,10,10,10,6,6
Eddie Crawford,K,HAW,32,500000,2028,71,71,21,7,0,0,4,7,0,14,0,0,0,1,0,32,0,0,0,67,93,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0
Chris Rice,K,DAL,22,500000,2026,44,58,23,6,28,28,15,28,6,18,2,0,1,0,0,14,0,0,0,67,51,32,19,3,10,0,4,0,8,0,5,0,7,0,6,0,8,2,11,1,7,44,58,8,13,12,18,10,19
Dawson Williams,K,NJ,37,500000,2025,40,40,14,7,0,0,0,3,0,0,0,0,0,6,0,8,0,0,0,67,44,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0
Graham Singleton,K,SEA,26,500000,2025,36,36,31,2,54,3,23,14,13,22,1,1,3,1,1,12,1,8,1,67,38,21,17,7,8,5,7,1,1,1,2,1,2,1,4,3,3,12,15,10,10,36,36,3,5,42,42,32,36
Dylan Johnson,K,MNL,35,500000,2025,37,37,21,3,2,21,20,2,24,2,2,2,2,2,2,14,2,2,2,67,40,39,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,37,37,11,11,2,2,2,2
Willie Johns,K,BEL,37,500000,2025,39,39,9,5,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,66,42,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,6,6,0,0,0,0
Jude Love,K,PIT,24,500000,2025,33,39,29,0,34,56,14,24,3,4,1,0,0,0,0,14,17,6,5,65,35,42,23,1,8,0,1,0,3,0,4,0,1,0,6,3,7,4,8,6,11,33,39,13,16,14,20,10,16
Jimmie Ford,P,PAR,29,500000,2028,71,71,31,41,25,33,27,24,24,16,1,1,2,1,1,15,1,13,28,64,9,73,85,13,13,4,4,1,1,2,2,6,6,12,12,9,9,2,2,3,3,17,17,71,71,10,10,9,9
Drew Lewis,K,ROM,35,500000,2026,52,52,19,0,0,4,15,13,0,0,0,0,0,0,0,28,0,0,0,64,60,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52,0,0,0,0,0,0
Zack Roberson,K,BUF,26,500000,2025,42,42,33,17,34,18,5,6,23,27,1,4,8,2,5,16,3,0,5,64,50,40,14,4,6,3,5,0,0,1,1,0,1,2,3,3,3,5,7,6,6,42,42,9,9,19,20,17,19
Rusty Moore,K,SEL,26,500000,2025,37,38,24,12,37,16,3,13,4,14,0,19,0,0,0,26,0,0,6,64,41,57,22,0,0,1,3,0,1,0,0,0,1,0,0,1,4,10,11,8,10,37,38,19,20,19,20,15,15
Reggie Broeker,K,WPG,32,500000,2025,29,29,39,16,23,63,7,18,23,9,0,0,0,0,0,13,1,0,0,64,31,26,10,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,29,2,2,6,6,4,4
Mark Edwards,K,FA,35,500000,2025,24,24,20,8,7,28,13,16,26,1,1,1,1,1,1,1,1,1,1,64,23,37,25,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,12,12,1,1,1,1
Tyler Rice,K,OKC,39,500000,2026,58,58,57,1,1,1,25,8,13,1,1,7,1,1,1,19,1,1,1,63,70,36,25,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,58,58,12,12,1,1,1,1
Manny Marshall,K,LON,30,500000,2027,50,50,20,19,26,40,16,19,13,0,0,4,0,0,0,5,4,0,0,63,60,23,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3,3,7,7,4,4
Marcus Jackson,K,BER,36,500000,2025,34,34,35,0,0,5,21,4,0,0,0,0,0,0,0,11,0,0,15,63,39,21,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,6,6,0,0,0,0
Malcolm Mullen,K,LIS,29,500000,2025,30,30,25,3,18,12,2,1,6,1,2,10,1,1,1,33,1,1,2,63,34,29,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,6,3,3,30,30,7,7,1,1,1,1
Zach Ike,K,JKT,28,500000,2025,27,27,11,2,38,25,12,0,23,15,2,14,0,10,0,28,0,0,12,63,29,35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8,8,27,27,12,12,20,20,16,16
Bernard Daniels,K,ATH,31,500000,2027,64,64,36,24,9,33,5,12,6,8,8,8,7,2,2,15,2,2,4,62,77,67,22,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,64,64,25,25,2,2,2,2
Stephen Haig,K,WPG,22,500000,2026,46,57,22,11,45,16,18,28,8,14,6,0,0,13,0,13,2,0,0,62,56,48,28,5,13,4,7,0,8,0,5,0,6,0,6,2,11,8,17,8,15,46,57,17,24,27,38,21,33
Kenyon Alvis,K,MXC,29,500000,2025,55,55,33,18,40,18,4,12,4,2,23,0,0,2,0,22,7,5,37,62,65,48,37,1,1,8,8,0,0,0,0,0,0,8,8,9,9,10,10,10,10,55,55,22,22,18,18,13,13
James Mason,K,MAD,26,500000,2025,38,41,30,3,18,39,22,5,21,20,17,0,4,5,0,6,1,0,0,62,46,23,40,5,5,0,0,0,1,0,3,0,3,0,0,0,0,0,0,0,2,38,41,13,13,3,3,3,3
Chris Brewer,K,ORL,29,500000,2025,35,35,25,20,30,36,3,14,9,2,0,0,0,0,0,30,0,1,0,62,41,19,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,8,8,35,35,0,0,11,11,7,7
Cliff Catalon,K,CHA,27,500000,2025,25,25,8,14,24,47,40,14,3,27,0,0,14,4,0,25,0,12,0,62,27,24,24,3,3,0,2,0,0,0,0,0,0,0,1,0,0,4,4,3,3,25,25,7,7,10,10,10,11
Steve Dixon,P,FA,27,500000,2025,30,30,31,0,33,37,0,0,11,3,0,13,0,0,0,1,0,0,0,62,22,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,30,30,13,13,9,11
Jamal Leftwich,K,FA,40,500000,2025,20,20,42,0,0,0,0,6,12,0,0,0,0,0,0,0,0,0,0,62,18,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0
George Sprague,K,OTT,24,500000,2025,53,62,27,18,33,30,23,0,8,14,12,0,8,2,0,23,10,0,7,61,65,30,6,2,7,5,10,0,5,0,1,0,3,2,7,5,8,7,10,8,14,53,62,2,8,15,19,12,17
Austin Jordan,P,RIO,22,500000,2029,64,77,43,21,18,31,7,19,5,3,9,5,8,14,7,29,1,1,1,61,16,73,67,3,12,1,4,1,8,4,8,4,10,2,10,1,6,5,11,4,10,18,26,64,77,1,7,1,8
Jay Stokes,K,ORL,34,500000,2025,56,56,15,3,3,17,53,24,0,4,0,0,0,15,7,17,1,0,0,61,68,52,12,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,13,13,0,0,0,0
Adrian Morris,K,CLE,31,500000,2025,44,44,13,16,45,16,16,3,11,17,0,0,2,0,0,19,0,0,0,61,56,26,33,0,0,3,3,0,0,0,0,0,0,0,0,2,2,10,10,9,9,44,44,11,11,28,28,22,22
Austin Zielinski,K,OTT,29,500000,2025,37,37,42,25,28,26,23,16,18,20,2,1,1,8,4,12,1,1,1,61,46,33,32,10,10,3,3,1,1,2,2,4,4,5,5,4,4,2,2,3,3,37,37,14,14,13,13,11,11
Ellis Knight,K,LA,32,500000,2025,31,31,27,0,12,26,28,16,13,16,21,0,2,0,0,6,3,0,0,61,36,36,47,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,21,21,0,0,0,0
Brett Goldstein,K,PRO,28,500000,2025,31,31,42,2,43,42,23,3,13,18,2,2,2,17,3,19,2,13,3,61,37,17,28,6,6,3,3,2,2,2,2,2,2,3,3,3,3,11,11,9,9,31,31,7,7,25,25,20,20
Cameron Robinson,K,FA,28,500000,2025,24,24,13,2,24,33,1,1,6,14,1,1,1,2,2,9,8,1,1,61,28,47,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,24,14,14,8,8,6,6
Riki Ryan,K,LV,25,500000,2027,53,59,24,3,36,34,8,0,15,21,19,0,0,10,0,24,0,3,5,60,66,36,48,0,2,4,5,0,1,0,0,0,0,0,3,0,3,9,12,7,9,53,59,22,26,18,19,16,20
Mike Huff,K,MIA,37,500000,2025,54,54,60,4,0,26,0,0,0,2,2,0,0,0,1,5,0,0,0,60,66,37,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,9,9,0,0,0,0
Devin Kearse,K,BER,32,500000,2026,49,49,21,2,8,23,22,14,6,9,2,3,2,2,14,30,2,35,14,60,65,38,23,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49,49,12,12,2,2,2,2
Ryan Caspers,K,BEI,28,500000,2025,40,40,43,1,26,33,2,10,13,12,1,1,1,1,2,1,1,1,8,60,52,6,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,40,40,1,1,9,9,7,7
Sean Wallace,K,CHA,24,500000,2025,33,40,10,8,29,28,17,12,13,4,1,1,1,1,2,3,22,4,7,60,41,27,7,1,8,1,1,1,6,1,6,1,3,1,6,2,6,1,4,2,5,33,40,2,4,10,14,7,10
Rene Estes,K,ANC,35,500000,2025,36,36,36,1,1,1,1,21,8,1,1,1,1,1,1,31,1,1,1,60,46,30,26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,36,36,10,10,1,1,1,1
Clifford Wise,K,BUE,30,500000,2025,30,30,47,26,33,16,10,40,30,0,0,1,6,0,4,25,0,0,1,60,36,21,41,15,15,3,3,0,0,4,4,5,5,6,6,6,6,9,9,8,8,30,30,12,12,13,13,9,9
Kierre Clapp,K,RAL,22,500000,2025,44,58,40,15,31,39,18,11,7,11,0,0,11,3,0,33,4,0,0,59,59,31,20,4,12,2,6,0,10,2,9,0,6,2,12,4,9,11,17,10,19,44,58,8,13,13,22,10,18
Kenny Young,K,MON,33,500000,2025,48,48,43,1,11,24,8,1,1,11,1,1,1,8,1,24,1,1,11,59,63,31,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,48,48,5,5,1,1,1,1
Jaylin Brown,K,IND,39,500000,2025,42,42,14,0,0,0,4,0,0,0,0,0,0,0,0,42,0,0,0,59,54,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0,0,0
Cole Boatman,K,NYC,31,500000,2026,42,42,52,12,26,16,3,0,0,11,0,0,0,0,0,2,0,0,0,59,55,52,39,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,42,42,27,27,9,9,7,7
Tyrone Warren,K,IST,24,500000,2025,42,49,27,0,28,18,15,14,11,30,0,0,2,0,0,16,5,4,3,58,56,24,17,2,7,0,1,0,3,0,0,0,2,0,4,0,1,3,7,2,7,42,49,4,10,14,19,13,18
Travis Morin,K,DET,25,500000,2026,39,42,20,2,27,40,0,26,0,26,9,0,0,4,0,16,5,0,0,58,52,29,36,0,3,0,0,0,1,0,3,0,3,0,2,0,3,2,5,2,5,39,42,14,19,12,15,11,15
Brent Fenwick,K,MEM,39,500000,2025,33,33,32,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,58,42,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,6,6,0,0,0,0
Clayton Jelks,K,OKC,28,500000,2025,31,31,37,3,41,60,52,22,23,24,28,18,0,0,0,8,4,19,0,58,38,38,21,19,19,9,9,0,0,0,0,0,0,1,1,2,2,5,5,5,5,31,31,11,11,23,23,20,20
Weston Forte,K,BAL,40,500000,2025,31,31,42,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,58,40,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,31,1,1,1,1,1,1
Tim Gates,K,CLE,34,500000,2025,29,29,39,14,1,22,14,1,10,1,1,1,1,1,1,1,2,1,1,58,37,22,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,29,29,3,3,1,1,1,1
Sebastian Lameta,K,FA,30,500000,2025,22,22,42,0,18,18,35,19,20,0,0,0,0,0,0,16,0,0,7,58,27,29,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0
Chris Wade,K,WAS,31,500000,2026,62,62,32,25,32,50,2,7,3,0,0,2,0,13,0,21,0,0,0,57,78,50,45,0,0,1,1,0,0,0,0,3,3,2,2,3,3,6,6,6,6,62,62,30,30,12,12,8,8
Tyler Hardy,K,PHO,23,500000,2025,29,35,25,1,37,35,9,0,6,24,1,0,3,0,1,28,0,0,0,57,38,18,18,0,5,0,1,0,7,0,4,0,6,0,6,0,3,11,17,8,15,29,35,2,8,21,27,18,25
Soni Taylor,K,CIN,26,500000,2025,31,31,48,14,45,34,0,24,5,0,4,0,1,6,6,13,12,0,0,57,39,39,28,4,7,5,8,0,1,2,4,3,3,6,6,9,9,9,11,11,13,31,31,14,15,23,24,17,18
Jamal Longman,K,BOS,25,500000,2025,30,34,25,14,39,93,4,13,1,1,17,0,5,0,0,22,28,0,12,57,39,33,24,0,2,6,6,0,1,0,1,0,1,4,9,11,14,9,12,13,15,30,34,10,15,18,23,12,13
Aaron Jackson,P,FA,26,500000,2025,33,33,31,21,53,52,15,20,13,15,1,1,1,1,2,20,1,2,1,57,18,37,64,7,9,8,8,1,1,1,4,2,2,5,7,8,10,14,17,14,17,18,19,33,33,38,40,28,31
Tony Grant,K,FA,24,500000,2025,21,28,25,18,37,29,2,35,8,15,1,5,1,1,1,8,1,6,8,57,26,29,24,4,11,2,5,1,5,1,3,1,3,3,9,3,6,4,8,4,10,21,28,9,11,19,22,16,22
Caesar Warren,P,CAI,25,500000,2025,54,55,32,8,65,64,6,6,26,26,4,1,10,1,1,8,15,1,1,56,20,63,65,7,11,11,13,1,5,1,1,1,4,5,6,11,16,15,18,16,19,18,20,54,55,59,64,48,52
Devyn Clark,P,WPG,32,500000,2025,54,54,47,8,36,12,26,6,6,0,0,18,0,0,0,0,0,0,3,56,18,62,63,4,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,16,54,54,15,15,10,10
Terry Schober,K,SIN,26,500000,2026,37,38,29,0,28,39,41,25,4,18,0,0,8,3,0,19,5,0,0,56,49,29,21,8,10,0,0,0,0,0,0,0,0,0,2,0,0,4,5,3,4,37,38,7,7,12,12,10,13
Jeff Raymond,P,DP,21,500000,2026,58,73,31,27,38,16,24,24,25,13,0,7,5,24,0,8,0,0,11,56,28,65,66,12,23,5,13,0,11,4,12,5,12,5,17,5,13,4,11,5,15,22,34,58,73,20,30,16,29
Jimmy Miller,P,SEA,26,830000,2025,72,74,39,19,33,15,31,5,20,14,4,9,1,5,1,23,1,1,4,55,26,90,70,9,11,3,6,1,1,1,2,2,2,4,4,4,4,8,10,7,7,20,21,72,74,16,18,13,15
Brandon McKinney,K,BOS,27,500000,2027,52,52,30,19,33,29,20,18,20,18,1,9,1,32,1,34,6,4,20,55,72,27,40,8,8,3,4,1,1,2,4,4,4,5,5,6,7,12,12,11,11,52,52,15,16,16,16,14,14
Kirk Eubanks,K,HOU,33,500000,2026,54,54,34,1,25,30,6,23,21,10,2,1,2,18,35,23,3,15,1,55,74,60,31,4,4,1,1,1,1,1,1,2,2,1,1,1,1,5,5,3,3,54,54,26,26,8,8,5,5
A.J. Rodgers,K,POR,31,500000,2026,50,50,32,22,31,28,24,0,3,4,0,1,1,15,14,19,3,17,2,55,68,22,20,1,1,1,1,0,0,1,1,5,5,5,5,5,5,5,5,6,6,50,50,5,5,12,12,9,9
Andre Contreras,K,KAU,31,500000,2025,46,46,34,1,15,37,11,16,14,1,1,23,1,1,1,23,1,1,28,55,66,38,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,46,46,10,10,1,1,1,1
Karrington Reeves,K,TOR,24,500000,2025,35,42,34,22,29,18,12,31,10,1,0,5,0,0,0,0,0,0,6,55,48,16,27,6,13,0,2,0,6,0,3,0,2,3,9,2,6,0,3,0,5,35,42,5,9,10,14,6,13
Jason Williams,K,MIL,27,500000,2026,37,37,40,26,36,8,0,12,1,4,3,15,15,0,0,20,0,0,0,55,51,27,21,0,0,6,6,2,3,7,8,2,2,5,5,5,5,8,8,8,8,37,37,7,7,16,16,12,14
Tyrell Brock,K,LAE,27,500000,2025,34,34,31,8,31,28,2,2,3,6,2,2,2,2,8,27,2,11,2,55,49,34,13,2,2,2,3,2,2,2,2,2,2,2,2,2,2,9,9,7,7,34,34,7,7,12,14,9,11
Kelly Karl,K,FA,28,500000,2025,23,23,33,10,27,33,38,17,12,25,5,0,0,0,0,16,7,0,0,55,30,38,4,10,10,0,0,0,0,0,0,0,0,0,0,1,1,3,3,3,3,23,23,5,5,12,12,11,11
Tomaz McGee,P,BOS,23,500000,2025,50,62,45,14,31,39,8,33,11,19,11,7,15,6,0,0,10,0,0,54,35,57,66,9,17,6,8,2,7,5,8,0,6,3,9,4,10,0,5,1,7,25,35,50,62,14,20,12,19
Chris Hoxie,P,WAS,34,500000,2026,64,64,24,4,8,0,20,10,0,0,0,0,0,9,0,27,0,0,0,54,40,75,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,64,64,0,0,0,0
Lenny Minter,P,MXC,22,500000,2026,41,53,23,14,25,26,1,18,13,16,0,1,16,7,6,5,0,0,0,54,23,29,83,0,10,0,2,0,9,0,5,0,7,0,6,0,8,0,8,0,7,18,26,41,53,9,18,8,16
Jordan Haynes,K,SJ,34,500000,2025,38,38,57,0,13,31,0,29,21,0,6,0,0,6,0,21,0,0,5,54,53,30,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,1,1,0,0,0,0
