Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Aaron Johnson,P,WAS,32,500000,2025,70,70,25,3,30,19,2,5,1,12,0,0,0,9,0,30,1,0,5,25,54,79,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,7,19,19,70,70,13,13,9,9
Patrick King,P,MIA,29,500000,2026,62,62,36,13,37,49,0,1,25,16,0,0,12,0,3,29,0,0,0,31,33,59,76,2,2,3,3,0,0,1,1,0,0,1,1,3,3,12,12,10,10,13,13,62,62,19,19,16,16
Trevor Fitzpatrick,P,NOL,27,500000,2027,59,59,29,1,15,25,0,10,13,2,0,7,1,0,0,25,0,0,0,14,18,57,76,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,1,1,59,59,0,0,0,0
Billy Lang,P,CGY,30,500000,2026,42,42,34,20,29,12,9,0,16,13,0,0,4,0,5,11,3,0,1,12,12,38,76,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,42,42,12,12,10,10
T.J. Payton,P,ATH,29,500000,2026,63,63,32,2,30,46,37,24,17,0,0,0,0,0,2,4,0,1,15,3,26,63,75,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,10,10,6,6
Will Allen,P,PHO,29,500000,2026,53,53,46,2,41,34,0,18,34,19,12,10,0,0,2,7,0,0,7,20,16,51,75,10,10,5,5,0,0,0,0,0,0,1,1,1,1,5,5,4,4,2,2,53,53,23,23,19,19
Jordan Pryor,P,JAX,36,500000,2025,60,60,59,0,24,0,0,0,1,9,0,0,0,1,0,29,0,2,22,49,3,60,74,0,0,0,0,0,0,0,0,0,0,3,3,1,1,8,8,5,5,8,8,60,60,7,7,4,4
Neil Ball,P,SA,39,500000,2025,56,56,26,0,0,0,1,0,0,0,0,0,2,0,0,5,0,3,0,25,11,55,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,56,56,0,0,0,0
Shaun McCord,P,LIS,37,500000,2026,50,50,26,6,0,0,0,24,4,0,0,0,0,0,0,0,10,0,0,5,3,50,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
Matt Balentine,P,IND,30,500000,2025,38,38,24,26,21,36,19,3,26,20,6,25,19,15,0,6,23,4,2,19,34,34,74,5,5,4,4,4,4,6,6,1,1,3,3,7,7,0,0,2,2,9,9,38,38,7,7,6,6
Diondre Grate,P,BER,22,920000,2028,71,88,10,5,50,59,22,7,26,14,0,0,0,0,0,18,3,7,13,29,15,85,73,4,11,2,5,0,8,0,5,0,5,0,8,3,10,12,21,11,22,5,12,71,88,34,45,24,34
Carlos Corbin,P,OKC,27,500000,2028,66,66,41,0,21,41,24,19,0,0,2,0,1,0,2,21,2,1,0,26,38,74,71,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,13,13,66,66,3,3,0,1
Darius Williams,P,OAK,30,500000,2025,64,64,38,0,33,36,2,26,0,0,0,0,0,0,21,0,0,0,0,40,1,69,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,64,64,13,13,8,8
Zach Raines,P,BAL,24,500000,2026,54,59,34,26,49,28,7,28,29,19,15,0,0,1,13,7,1,7,0,34,18,57,71,13,21,12,15,0,7,2,7,6,12,7,12,8,11,8,15,9,13,8,14,54,59,33,38,25,30
Charlie Henry,P,MIN,24,500000,2025,51,57,46,16,41,4,26,6,5,22,0,1,0,2,7,15,1,19,6,38,18,54,71,7,14,4,9,0,6,1,3,3,8,8,11,7,9,8,15,8,13,10,16,51,57,24,31,21,25
Pat Bradshaw,P,TOK,30,500000,2026,42,42,25,15,47,58,23,7,6,22,19,12,7,3,0,14,0,6,17,23,16,44,71,4,4,11,11,0,0,0,0,0,0,4,4,5,5,9,9,9,9,4,4,42,42,31,31,24,24
Matt Milton,P,ATL,34,500000,2025,41,41,26,3,10,53,3,46,40,0,0,0,12,19,0,0,0,0,0,46,21,41,71,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,41,41,0,0,0,0
Seth Higgenbotham,P,BEL,27,500000,2026,38,38,31,13,19,58,16,16,13,0,1,0,15,0,0,12,0,0,26,34,14,37,71,2,2,0,2,0,0,0,0,0,0,1,2,0,2,0,1,0,1,7,7,38,38,1,1,0,0
Eric Foltz,P,DP,22,500000,2026,32,42,19,37,45,24,6,23,9,19,7,0,20,0,14,24,2,11,0,30,18,29,71,4,11,12,17,1,9,6,10,6,15,7,17,10,19,12,19,13,23,7,13,32,42,28,37,23,32
Justin Kaspar,P,FA,36,500000,2025,35,35,23,0,0,32,0,22,0,0,0,0,0,0,0,15,0,0,0,27,17,33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,35,0,0,0,0
Kenny Gray,P,JKT,36,500000,2027,63,63,35,0,0,18,27,0,40,0,0,0,0,0,5,13,0,0,11,40,22,68,69,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,63,63,0,0,0,0
Lenny Jackson,P,MAD,26,500000,2025,45,45,17,0,37,40,4,6,30,6,0,9,0,2,18,1,13,0,0,17,16,50,69,0,0,0,3,0,2,0,2,0,0,0,2,0,0,0,0,2,5,2,2,45,45,17,18,12,13
Will Johnson,P,DP,22,500000,2026,50,64,31,3,49,31,44,14,8,15,0,12,15,2,0,1,12,0,0,41,18,56,68,9,17,5,11,1,7,1,7,0,5,0,8,4,12,5,15,7,14,11,18,50,64,33,44,24,36
Nick Campbell,P,HOU,38,500000,2025,63,63,52,0,0,9,8,0,25,0,0,0,0,0,0,18,8,0,0,46,0,70,67,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,63,63,0,0,0,0
Matt Graham,P,TPA,26,500000,2025,44,44,44,6,42,27,24,15,1,8,5,4,19,4,19,34,5,0,13,48,24,51,67,5,8,6,9,3,3,6,6,2,3,4,4,6,6,16,16,14,16,16,17,44,44,22,23,17,18
Blake Goode,P,FA,28,500000,2025,33,33,32,31,27,64,0,2,14,14,0,0,0,2,14,0,2,0,0,20,17,34,67,0,0,2,2,0,0,1,1,5,5,4,4,3,3,0,0,0,0,3,3,33,33,11,11,9,9
Mac Ebner,P,LV,24,500000,2026,56,65,47,3,45,35,1,5,5,12,0,0,1,2,0,17,0,0,0,16,7,64,66,0,4,2,4,0,7,0,5,0,5,2,9,3,5,11,18,9,16,0,6,56,65,25,31,20,26
Josh Bradford,P,ROM,29,500000,2025,56,56,20,32,22,2,16,15,0,0,0,0,0,0,1,20,0,22,0,22,13,63,66,0,0,0,0,0,0,0,0,1,1,4,4,3,3,2,2,2,2,2,2,56,56,4,4,2,2
Brandon Ballinger,P,FA,28,500000,2025,34,34,27,0,24,13,23,4,29,0,6,0,4,0,0,4,0,1,0,6,41,36,66,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,34,34,5,5,1,1
Jax Bibbs,P,ANC,22,500000,2026,50,64,33,22,15,27,14,12,39,3,0,7,13,1,0,10,1,0,0,17,15,58,65,8,18,0,5,0,8,2,5,0,4,0,8,0,8,0,5,0,5,1,8,50,64,0,6,0,9
Matthew Smith,P,SYD,24,500000,2026,44,52,35,12,46,17,5,0,2,20,0,0,0,3,0,26,4,0,0,23,22,52,65,0,3,4,5,0,5,0,2,0,6,2,6,5,8,14,17,13,20,6,12,44,52,30,34,23,27
Lucas Kraus,P,BUF,28,500000,2026,42,42,23,7,57,31,22,0,29,31,2,12,0,2,0,21,0,7,2,29,34,50,65,7,7,7,7,0,0,0,0,0,0,1,1,5,5,16,16,14,14,13,13,42,42,50,50,42,42
Eric Smalling,P,DP,22,500000,2026,63,77,29,23,35,45,6,8,3,0,14,0,3,3,0,26,0,0,0,18,7,73,65,0,8,6,9,0,9,0,3,1,6,2,11,4,13,10,18,9,16,0,4,63,77,14,25,10,20
Max Nelson,P,NJ,25,620000,2025,69,74,37,1,50,26,5,29,32,7,0,0,0,7,2,42,6,6,32,39,18,89,64,10,14,3,7,0,4,0,3,0,3,6,8,8,11,22,24,19,22,11,14,69,74,31,35,22,25
Davis McKenzie,P,DEL,29,500000,2027,68,68,41,0,31,30,27,0,27,9,0,0,0,0,8,13,0,0,5,43,24,87,64,7,7,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,14,14,68,68,13,13,9,9
Ryne Thomas,P,BOS,33,500000,2025,44,44,21,10,24,0,24,22,8,9,0,0,0,1,0,25,0,0,0,32,6,54,64,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,3,3,44,44,7,7,5,5
Andrew Edwards,P,FA,22,500000,2025,28,37,20,4,21,29,21,17,16,3,0,9,0,0,3,5,0,3,2,28,15,29,64,2,8,0,2,0,6,0,5,0,7,0,10,0,8,0,5,0,5,5,12,28,37,3,8,1,9
Domonique Bradshaw,P,NYC,23,500000,2026,56,66,22,17,44,64,7,2,14,9,0,0,15,0,0,24,1,0,0,30,26,66,63,0,4,5,8,0,5,0,2,0,5,1,7,4,8,12,21,11,20,10,14,56,66,24,31,19,27
Brandon Stewart,P,RIO,25,500000,2027,50,55,56,12,35,33,6,39,0,7,4,0,0,2,17,29,0,0,3,30,27,61,63,8,10,3,5,0,2,3,4,4,6,5,8,4,5,12,14,10,11,11,12,50,55,16,20,12,15
K.J. Whitmore,P,IND,32,500000,2025,50,50,37,0,0,3,28,0,5,1,0,0,0,0,7,0,0,0,0,16,0,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0
Joe Dawson,P,VAN,24,500000,2025,40,44,43,12,34,22,12,2,26,14,0,0,0,0,0,36,4,4,6,38,3,48,63,6,11,1,4,0,3,0,5,0,2,3,6,5,7,14,19,12,19,5,8,40,44,16,21,13,18
Max Smith,P,SEL,34,500000,2025,41,41,51,6,8,43,9,4,13,5,0,0,0,0,0,14,0,0,0,26,22,49,63,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,41,41,0,0,0,0
Terrell Mosely,P,FA,24,500000,2025,30,33,23,15,25,37,16,12,12,4,12,0,0,0,1,28,0,10,2,12,27,33,63,2,6,0,0,0,5,0,3,0,4,0,4,0,3,6,8,5,8,4,8,30,33,7,11,4,8
Markell Ledbetter,P,WPG,24,500000,2027,50,57,23,13,32,34,21,25,33,14,7,0,2,0,0,22,0,0,2,22,6,61,62,11,17,1,4,0,6,0,3,0,4,0,6,0,2,7,10,6,9,0,4,50,57,14,21,12,16
Cade Sells,P,MIL,34,500000,2026,51,51,36,0,9,0,23,7,8,0,0,0,0,0,0,26,0,0,0,51,12,63,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,51,51,0,0,0,0
Antwan Perkins,P,MON,39,500000,2025,41,41,51,0,0,0,22,0,4,0,6,0,0,0,0,14,0,0,0,10,3,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,0,0,0,0
Dylan Perry,P,DAL,30,500000,2025,67,67,31,13,41,18,6,18,6,5,26,1,0,0,0,0,0,0,8,54,36,86,61,3,3,9,9,0,0,0,0,0,0,2,2,2,2,2,2,2,2,26,26,67,67,20,20,14,14
Jordan Brooks,P,CAI,26,500000,2025,44,46,23,12,33,66,1,7,0,4,12,16,0,0,3,37,0,0,0,29,7,57,61,0,3,2,3,0,2,0,2,0,0,0,0,0,0,13,16,10,12,2,2,44,46,13,13,9,10
Terrance Jackson,P,MLB,27,500000,2026,38,38,52,21,44,27,6,33,16,24,4,1,0,8,0,31,0,6,0,6,31,47,61,12,12,8,8,0,0,4,4,5,5,8,9,9,11,16,16,14,14,3,3,38,38,28,28,23,23
Stephen Athans,P,BOS,26,500000,2025,35,35,32,17,29,35,45,30,34,23,8,0,1,0,0,15,0,0,15,23,30,42,61,19,19,2,2,0,3,0,3,0,0,2,3,2,2,3,6,3,5,9,9,35,35,14,16,12,13
Terrell Moore,P,FA,40,500000,2025,38,38,29,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,46,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0
Trace Yates,P,FA,23,500000,2025,30,37,54,23,29,19,3,6,8,12,0,0,4,2,0,14,7,17,4,35,42,35,61,3,12,3,6,0,5,4,9,4,11,9,18,8,15,4,8,5,13,18,25,30,37,12,20,10,19
Jeff James,P,SAC,23,500000,2025,65,74,50,38,44,60,33,10,12,12,0,8,3,0,0,10,11,0,0,63,19,81,60,12,18,10,16,0,9,7,12,9,13,13,22,14,22,8,16,11,20,20,28,65,74,25,34,21,31
Eric Evans,P,CHA,28,500000,2026,47,47,35,8,30,21,31,0,35,12,0,0,0,5,22,18,0,0,0,28,46,61,60,9,9,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,17,17,47,47,13,13,10,10
Richard Faataualofa,P,KAU,33,500000,2026,44,44,40,0,1,16,3,0,0,9,0,0,0,0,0,7,0,0,0,25,0,57,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0
Josh Davis,P,VB,26,500000,2025,38,38,25,0,5,80,5,3,14,23,6,12,0,0,0,22,0,1,0,29,3,48,60,0,2,0,1,0,3,0,2,0,3,0,3,0,0,0,1,0,1,1,1,38,38,0,2,0,2
Jake Kennard,P,VB,29,500000,2026,48,48,21,13,41,29,29,29,16,6,12,2,4,5,0,0,18,6,0,7,14,63,59,9,9,5,5,0,0,0,0,0,0,1,1,6,6,2,2,5,5,0,0,48,48,20,20,15,15
Mark Miller,P,LON,23,500000,2025,38,45,52,7,37,71,14,10,13,0,4,14,0,6,7,20,0,1,0,20,23,48,59,6,14,2,7,0,5,3,9,1,7,3,9,2,9,9,15,7,15,5,11,38,45,16,24,11,19
Drew Weiss,P,FA,31,500000,2025,36,36,8,11,30,37,22,18,0,33,0,0,0,0,0,13,0,0,0,59,19,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,18,18,36,36,17,17,16,16
Dan Oglesby,P,FA,38,500000,2025,35,35,19,0,0,0,20,0,30,0,0,0,0,0,0,10,0,0,5,26,4,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0
Justin Johnson,P,FA,36,500000,2025,35,35,28,0,0,9,9,0,0,12,0,0,0,0,10,0,0,15,0,46,30,44,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,35,35,0,0,0,0
Adrian Nunn,P,PRO,24,500000,2027,59,66,16,36,26,61,33,19,41,16,13,5,8,0,7,18,0,0,0,36,28,75,58,15,19,6,7,0,7,1,2,3,8,2,8,3,5,3,5,3,7,13,16,59,66,10,16,9,12
Will Nance,WR,WAS,31,13670000,2028,81,81,51,25,25,20,0,41,31,38,38,91,94,2,0,13,0,12,2,0,4,25,58,18,18,30,30,81,81,53,53,4,4,7,7,4,4,2,2,2,2,0,0,21,21,12,12,13,13
Rashaan Murray,P,LAE,23,500000,2026,50,59,45,6,53,30,20,8,22,2,11,26,0,0,0,33,9,0,0,22,22,65,58,9,16,8,14,0,7,2,4,0,7,4,9,9,17,20,27,19,29,5,11,50,59,34,43,22,31
Jalen Coleman,P,CLB,27,500000,2026,44,44,32,5,2,67,22,26,0,3,0,0,0,0,0,10,0,0,0,27,31,60,58,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,11,11,44,44,0,0,0,0
Sammy Freeman,P,AUS,23,500000,2025,37,45,45,6,53,31,15,14,12,17,0,0,14,0,0,19,9,1,15,19,29,48,58,7,15,7,11,1,6,3,8,0,5,6,11,9,15,14,20,14,21,7,14,37,45,40,50,29,36
Jake Smith,QB,PHO,24,500000,2026,41,51,42,7,44,52,42,56,64,17,22,7,20,22,17,16,0,1,2,2,8,16,57,41,51,12,17,5,8,8,11,4,9,2,7,3,7,10,14,8,15,0,6,17,23,12,16,10,17
Derrick Lamb,P,KC,35,500000,2026,47,47,52,0,0,18,0,0,1,0,4,0,0,0,0,0,0,0,0,14,23,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,47,47,0,0,0,0
Dane Brown,P,QUE,41,500000,2025,44,44,34,0,0,0,0,21,3,0,3,0,0,17,0,36,0,0,0,39,11,60,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,44,44,0,0,0,0
Dayton Turner,K,SJ,24,500000,2025,32,37,14,12,35,24,23,29,23,13,0,0,0,0,3,0,0,0,0,47,52,43,57,8,11,0,3,0,3,0,1,0,3,0,7,0,5,0,2,0,3,32,37,32,37,17,20,14,19
Latrell Martin,P,ROM,29,500000,2026,40,40,37,0,23,28,0,30,11,4,0,0,0,0,2,14,11,0,21,33,0,54,57,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,40,40,5,5,2,2
Joe McRoy,P,CHI,34,500000,2025,38,38,38,0,0,0,0,2,8,12,0,0,0,0,0,2,0,0,0,16,10,50,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0
Jerome Christian,P,CLE,28,500000,2026,62,62,45,0,43,45,15,3,6,15,0,0,0,0,3,13,0,0,0,14,35,79,56,2,2,1,2,0,0,0,1,0,0,0,0,1,1,8,8,7,7,8,8,62,62,24,24,19,19
Jameel Jones,K,SIN,29,500000,2026,50,50,42,1,40,59,0,15,10,7,0,1,1,0,0,25,0,3,0,47,77,30,56,1,1,0,0,0,0,0,0,0,0,0,0,1,1,12,12,9,9,50,50,23,23,20,20,15,15
Brian Abdullah,P,MEM,35,500000,2025,54,54,27,0,0,13,1,7,0,0,0,0,0,0,0,30,0,0,0,23,40,72,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,54,54,0,0,0,0
Jay Walker,P,BKN,23,500000,2026,41,50,11,26,59,39,7,7,5,24,0,0,0,0,0,7,0,0,1,39,30,57,56,0,5,9,14,0,7,0,3,1,7,3,8,7,12,11,19,12,21,15,21,41,50,52,63,42,54
Jonathan Foxworth,P,STL,24,500000,2025,40,48,21,0,25,32,12,10,14,11,0,0,0,0,0,21,0,0,0,10,28,55,56,0,3,0,4,0,5,0,1,0,6,0,4,0,4,4,10,2,7,3,5,40,48,8,12,6,13
Darrell Novick,P,ORL,25,500000,2025,42,44,35,4,28,41,27,16,2,3,7,0,0,1,0,7,1,3,10,45,17,58,56,3,6,0,2,0,2,0,3,0,0,0,3,0,0,0,1,0,0,12,14,42,44,9,12,5,8
Kenny Haslam,P,BAL,29,500000,2026,41,41,37,7,17,39,14,1,23,13,11,0,0,7,1,23,1,9,0,33,13,56,56,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,6,41,41,1,1,1,1
Allen Marshall,P,MIL,35,500000,2025,42,42,27,11,0,0,0,14,0,0,0,0,0,0,0,17,0,0,0,9,12,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0
Brent Davis,P,ABQ,33,500000,2025,38,38,26,28,3,30,14,0,12,7,0,0,0,0,0,0,18,0,0,13,29,53,56,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,5,38,38,0,0,0,0
Brandan Cooper,P,BEI,26,500000,2025,35,35,30,1,18,37,17,16,3,3,0,0,0,15,0,12,0,0,1,34,16,48,56,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,3,0,3,8,11,35,35,1,1,0,3
Markelle Dingle,P,FA,33,500000,2025,35,35,55,0,0,0,18,7,0,0,0,0,0,0,0,17,0,0,0,27,13,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,35,35,0,0,0,0
Richard Johnson,P,CIN,32,500000,2027,60,60,28,6,28,22,40,25,3,0,0,0,14,10,0,19,15,4,1,38,4,79,55,6,6,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5,5,5,5,60,60,9,9,5,5
Charlie Weitzman,P,MXC,35,500000,2025,38,38,27,0,0,0,31,10,10,8,0,0,0,2,0,10,2,0,0,29,15,53,55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,38,38,0,0,0,0
Cody Major,P,SEA,28,500000,2027,59,59,28,4,41,47,15,15,23,15,3,0,38,18,0,30,3,1,0,52,21,78,54,6,6,6,6,8,8,7,7,0,0,0,0,1,1,13,13,11,11,17,17,59,59,22,22,18,18
Mel Green,P,PIT,33,500000,2025,48,48,2,0,1,10,37,11,2,8,0,10,17,0,2,3,0,0,0,9,2,68,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,0,0,0,0
Chris Perkins,P,KAU,23,500000,2025,31,41,25,16,15,56,3,25,6,12,3,3,0,1,0,0,0,0,7,34,31,43,54,0,8,0,1,0,7,0,6,0,6,0,6,0,4,0,3,0,6,14,18,31,41,0,4,0,3
Brett Reid,P,FA,30,500000,2025,37,37,16,0,20,30,13,1,23,0,1,4,0,0,0,18,1,1,0,19,33,52,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,37,37,2,2,0,0
David Wallace,P,FA,24,500000,2025,32,35,40,7,35,8,0,15,18,22,0,0,5,5,5,14,14,1,0,45,38,44,54,4,10,1,3,0,3,0,2,0,6,1,4,4,8,5,8,7,10,21,25,32,35,19,25,16,20
Travis Clayton,P,RAL,31,500000,2026,47,47,32,8,38,76,4,12,24,16,1,0,6,0,0,20,18,1,14,53,24,68,53,4,4,2,2,0,0,0,0,0,0,3,3,7,7,9,9,10,10,18,18,47,47,20,20,16,16
Joseph Smith,P,BER,29,500000,2025,38,38,47,14,32,12,5,15,7,18,0,0,0,0,2,12,2,0,2,23,2,56,53,4,4,1,1,0,0,0,0,0,0,3,3,3,3,4,4,4,4,0,0,38,38,16,16,13,13
Caleb Smith,P,SEL,28,500000,2025,59,59,43,14,43,13,0,18,19,2,0,6,0,0,0,40,2,0,0,33,22,81,52,5,5,3,3,0,0,0,0,0,0,4,4,6,6,19,19,16,16,10,10,59,59,22,22,16,16
Jesse Molina,P,PHI,35,500000,2026,51,51,18,0,6,0,2,0,9,0,0,0,0,1,15,6,0,0,0,28,25,73,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,51,51,0,0,0,0
Gary McElroy,K,UTA,27,500000,2025,31,31,38,6,32,42,0,30,3,1,0,3,0,24,0,14,0,0,1,66,31,43,52,1,1,0,2,0,0,0,0,0,0,0,0,0,0,4,4,3,3,31,31,29,29,12,12,8,8
Kevin Sawyer,P,LIS,27,500000,2025,38,38,44,0,49,34,12,0,8,0,2,0,0,6,1,1,12,8,0,34,2,57,52,1,1,3,3,0,1,0,0,0,0,3,3,6,6,6,6,7,7,2,3,38,38,27,27,19,20
Evan Henry,P,CGY,26,500000,2025,35,35,34,0,41,42,29,17,16,2,2,21,6,1,0,13,6,0,0,18,25,52,52,7,7,1,2,0,3,0,3,0,0,0,1,1,1,7,7,7,9,5,5,35,35,20,21,14,15
Shawn Hendershot,LB,WAS,26,18390000,2025,86,87,40,63,73,17,4,28,18,18,17,16,4,0,8,39,88,42,33,7,16,20,51,15,17,30,31,3,3,14,16,20,20,51,55,86,87,33,34,65,68,0,1,16,17,75,77,57,61
Christian James,P,LA,26,500000,2028,56,56,46,17,48,47,7,25,5,4,0,6,0,26,0,22,7,9,0,21,19,78,51,6,7,6,8,0,0,4,6,6,6,8,10,10,13,14,15,14,14,4,6,56,56,28,29,20,23
Tyrese Schooler,P,BEL,30,500000,2026,47,47,51,22,23,39,0,15,1,0,3,0,1,6,17,9,0,0,4,40,0,69,51,1,1,1,1,0,0,4,4,6,6,5,5,2,2,0,0,0,0,4,4,47,47,5,5,2,2
Maurice Davis,P,DEN,42,500000,2025,44,44,24,0,0,0,0,0,33,6,0,0,0,5,0,0,3,0,0,26,18,67,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,44,44,0,0,0,0
Dominick Walker,P,TPA,28,500000,2025,39,39,28,10,29,29,19,2,28,0,0,0,0,0,0,5,8,1,0,43,6,59,51,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,39,39,10,10,5,5
