Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Hunter McGill,K,OTT,27,500000,2026,45,45,28,3,29,12,5,14,10,4,0,0,0,2,0,25,0,7,14,74,45,20,22,0,0,0,2,0,1,0,2,0,1,0,0,0,1,7,7,5,5,45,45,5,5,10,10,6,7
Patrick Catlett,K,PAR,38,500000,2025,35,35,32,0,0,0,6,0,20,6,0,0,0,0,0,12,0,0,0,74,30,43,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,12,12,0,0,0,0
Valerian Folse,K,PHI,26,500000,2028,65,68,25,17,38,44,14,33,42,0,0,0,0,0,13,1,0,2,5,73,68,43,30,13,16,1,1,0,0,0,2,0,0,1,1,2,2,1,2,2,4,65,68,17,19,17,17,12,12
Cody McGaha,K,DEL,27,500000,2026,65,65,43,29,29,35,1,6,0,7,0,17,2,21,0,17,0,0,12,71,72,21,37,0,0,3,3,0,0,6,7,7,7,7,7,6,6,4,4,5,5,65,65,11,11,11,11,8,8
Brendan Hill,K,VB,29,500000,2029,65,65,45,24,38,61,29,0,30,1,1,1,0,0,9,37,0,2,19,71,70,29,28,11,11,4,4,0,0,3,3,5,5,9,9,9,9,16,16,14,14,65,65,10,10,18,18,13,13
Blaine Brown,K,SA,35,500000,2025,31,31,38,5,0,13,17,0,10,0,0,0,0,0,0,0,0,0,0,71,26,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0
Matthew Mahoney,K,STL,36,500000,2028,65,65,20,0,0,24,30,0,0,0,0,0,0,0,0,30,0,0,0,70,73,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,2,2,0,0,0,0
Alan-Michael Wiley,K,KC,31,500000,2025,56,56,27,16,8,29,8,19,3,0,5,0,17,0,0,9,0,0,0,70,60,35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,7,7,0,0,0,0
Nico Reed,K,MEM,28,500000,2026,48,48,28,3,30,37,2,4,0,0,0,0,0,0,4,14,0,0,0,70,52,36,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,48,48,17,17,10,10,6,6
Joe Johnson,K,SIN,28,500000,2026,42,42,13,13,25,75,3,14,0,11,14,0,0,0,0,21,0,0,0,70,45,47,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,2,2,42,42,15,15,8,8,6,6
B.J. Jones,K,POR,42,500000,2025,32,32,26,0,0,0,0,0,17,0,0,0,0,0,0,20,0,0,0,70,30,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5,5,0,0,0,0
Tim Brown,K,VAN,38,500000,2025,69,69,49,0,0,0,5,0,29,5,4,6,0,0,0,0,4,0,0,69,86,17,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,0,0,0,0,0,0
Ken Parker,K,DET,27,500000,2025,63,63,46,0,46,21,28,19,16,8,0,3,0,0,0,20,4,2,0,69,69,39,21,10,11,2,4,0,1,0,1,0,1,1,1,3,3,12,12,11,11,63,63,11,11,26,27,19,19
Mike McGinty,K,AUS,27,500000,2025,40,40,27,39,29,56,13,1,16,0,0,0,2,0,6,15,0,35,10,69,42,18,29,2,2,3,3,0,0,1,3,5,5,11,11,9,10,3,3,4,5,40,40,7,7,10,12,7,9
Donnie Patrick,K,MON,34,500000,2025,37,37,28,0,13,15,2,0,15,0,0,0,10,0,0,11,1,0,1,69,37,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,10,10,0,0,0,0
Damien Brown,K,FA,32,500000,2025,21,21,25,0,50,11,0,15,15,0,0,0,0,1,2,0,0,0,0,69,14,31,12,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,5,5,5,21,21,5,5,29,29,20,20
Michael Golden,K,MAD,24,500000,2026,48,56,19,22,55,50,28,21,25,9,19,3,2,0,1,4,0,0,0,68,54,14,0,12,20,12,14,0,6,0,5,0,6,3,7,6,10,8,13,9,12,48,56,0,4,39,47,27,32
Sam Shackelford,K,MIA,23,500000,2025,32,41,32,24,43,22,57,24,27,16,0,0,2,15,0,3,4,0,13,68,30,8,33,20,31,6,11,0,9,1,7,4,12,6,11,7,14,4,12,6,14,32,41,5,11,25,34,21,31
Ian Carswell,K,QUE,33,500000,2025,32,32,47,7,22,0,5,19,3,0,0,0,5,0,14,6,6,0,0,68,30,56,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,18,18,4,4,0,0
Ryan Yoder,K,FA,38,500000,2025,26,26,23,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,68,23,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,5,5,0,0,0,0
Ryan Eagan,K,DP,21,500000,2026,38,52,33,20,48,27,18,7,1,7,0,4,0,0,0,9,0,3,0,68,40,27,19,2,10,5,11,0,8,0,5,1,7,4,15,6,15,8,16,8,21,38,52,6,17,29,42,21,33
Tye Beltran,K,LON,32,500000,2025,37,37,34,11,13,16,16,20,18,14,0,0,0,20,0,13,0,0,0,67,39,42,21,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,13,13,0,0,0,0
Chase Lewis,K,ANC,22,500000,2026,41,52,38,11,44,57,3,12,12,10,6,3,0,4,0,4,4,0,0,66,46,17,9,3,14,5,12,0,7,0,5,0,5,2,10,4,13,5,12,6,14,41,52,0,6,24,32,19,27
Byron Jeffery,K,POR,40,500000,2025,47,47,33,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,66,55,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0
Jason King,K,FA,33,500000,2025,22,22,11,0,21,38,16,17,6,0,21,0,0,0,2,22,0,0,24,66,18,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,22,22,8,8,2,2,0,0
Justin Morton,K,DP,22,500000,2026,42,52,23,32,32,28,9,14,20,18,6,0,4,0,14,35,0,0,14,66,48,29,13,5,13,5,10,0,8,1,7,4,10,5,15,6,12,12,20,11,21,42,52,5,12,16,27,14,25
Joe Pruitt,K,BKN,33,500000,2025,44,44,22,4,13,11,33,9,8,0,0,0,0,0,0,12,3,0,0,65,53,48,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,9,9,0,0,0,0
Antonio Stuart,K,SAC,39,500000,2025,32,32,18,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,65,34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0
Warren Page,K,UTA,30,500000,2025,29,29,38,34,14,29,7,34,30,19,0,0,0,17,19,4,0,3,2,65,30,19,13,12,12,0,0,0,0,4,4,9,9,5,5,2,2,0,0,0,0,29,29,1,1,1,1,2,2
Ivan Murray,K,BEL,33,500000,2026,43,43,51,14,0,60,23,0,18,9,0,0,0,0,0,1,0,0,0,64,52,40,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,8,8,0,0,0,0
Wade Canty,K,WPG,32,500000,2025,65,65,34,9,2,50,0,18,12,0,0,0,0,6,6,29,0,0,0,63,78,52,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,24,24,0,0,0,0
Tony Cramer,K,BER,41,500000,2026,53,53,38,0,0,0,0,32,0,0,0,0,0,0,0,10,0,0,0,63,64,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,5,5,0,0,0,0
Marcus Schmidt,K,MLB,23,500000,2025,35,41,36,4,60,67,18,5,18,7,6,17,0,11,0,20,0,0,0,63,40,24,33,6,11,8,12,0,6,1,6,0,4,2,9,5,9,17,24,15,25,35,41,10,17,47,57,31,42
Jeremy Bush,K,HOU,34,500000,2025,42,42,34,0,7,43,0,7,2,6,0,0,0,0,2,0,0,0,0,62,53,40,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,8,8,0,0,0,0
Noah Barnett,K,BKN,31,500000,2025,29,29,41,4,9,47,20,6,26,18,0,8,13,0,0,7,3,17,24,62,32,39,20,6,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,29,29,11,11,0,0,0,0
James Jessop,K,DP,21,500000,2026,32,44,38,37,36,46,18,27,8,9,0,4,0,0,5,39,0,0,0,62,38,16,29,9,22,6,14,0,12,3,9,7,17,8,21,9,19,15,26,14,26,32,44,6,13,18,30,14,23
John Pittman,K,SEL,26,500000,2026,59,60,42,0,12,24,16,0,30,3,0,11,10,0,0,2,3,0,0,61,72,29,4,4,7,0,3,0,0,0,2,0,3,0,1,0,0,0,0,0,0,59,60,2,4,0,0,0,3
Casey Garland,K,PHO,25,500000,2025,56,62,29,0,37,49,28,17,0,18,16,0,0,0,4,16,0,0,4,61,69,23,35,4,7,3,3,0,3,0,4,0,0,0,3,0,0,7,11,5,6,56,62,11,14,19,21,15,18
David McGhee,K,SEA,29,500000,2026,41,41,24,1,25,12,12,16,0,11,0,1,0,0,0,16,0,0,0,61,52,24,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,41,41,7,7,8,8,6,6
Tony Austin,K,EDM,36,500000,2025,32,32,37,0,0,0,14,0,0,0,0,0,0,0,0,27,0,22,0,61,37,28,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5,5,0,0,0,0
Ben Callahan,K,JKT,32,500000,2025,29,29,30,7,2,15,34,5,4,11,0,0,0,0,0,18,0,0,0,61,33,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,1,1,0,0,0,0
John Trotter,K,CLB,35,500000,2025,29,29,36,18,19,0,0,0,0,0,0,0,0,0,20,12,0,0,0,61,34,38,11,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,29,29,8,8,1,1,0,0
Westly Booker,K,MIN,34,500000,2025,66,66,25,14,28,14,15,21,27,0,0,9,0,0,0,10,0,0,18,60,85,33,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,66,66,5,5,9,9,5,5
DeMarcus Hixson,K,QUE,35,500000,2025,48,48,23,0,0,21,14,21,9,0,17,0,0,0,1,2,0,0,0,59,63,25,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,10,10,0,0,0,0
Anthony Martin,K,TPA,24,500000,2026,56,63,20,0,28,37,44,7,36,16,0,0,16,0,6,17,0,0,6,58,71,24,44,11,15,0,3,0,3,0,3,0,2,0,5,0,6,3,7,1,3,56,63,14,19,12,19,9,12
Drew Sampson,K,CHI,33,500000,2027,59,59,26,0,1,24,26,6,2,14,19,4,12,4,2,25,2,0,2,58,75,73,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,33,33,0,0,0,0
Marcus Harris,K,TOR,36,500000,2025,59,59,28,0,2,0,0,28,12,10,12,1,0,0,0,53,0,2,0,58,75,19,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,59,59,3,3,0,0,0,0
Hercules Calvin,K,BOS,29,500000,2026,56,56,34,5,20,38,15,6,7,23,1,5,12,4,0,13,0,0,0,58,71,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,6,6,6,6,6,6
Hunter Bynum,K,BEI,27,500000,2026,44,44,9,29,19,64,0,10,0,14,0,0,0,0,0,9,0,0,0,58,60,10,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,44,5,5,4,6,4,4
Nick Wyatt,P,BKN,30,500000,2026,44,44,52,18,38,23,13,18,4,31,0,1,1,11,2,46,5,6,12,58,36,71,46,8,8,5,5,0,0,3,3,5,5,9,9,10,10,19,19,17,17,29,29,44,44,23,23,21,21
Darnell Kilgore,K,OKC,23,500000,2025,32,41,36,1,39,41,3,3,4,7,6,0,5,0,15,19,1,0,0,58,42,28,24,0,7,2,4,0,8,0,4,0,7,0,5,0,5,9,17,7,15,32,41,8,13,19,24,14,23
Cullen Johnson,K,FA,33,500000,2025,26,26,24,0,9,3,30,0,0,0,0,0,0,11,15,0,37,0,0,58,32,35,14,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,26,26,8,8,0,0,0,0
Philip Johnson,K,FA,32,500000,2025,26,26,38,26,12,6,27,0,22,21,0,0,0,6,0,2,0,0,0,58,32,35,17,7,7,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,26,26,8,8,0,0,1,1
Jared Jones,K,FA,29,500000,2025,23,23,15,1,30,25,13,0,13,9,0,0,1,0,0,2,8,0,0,58,29,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,12,12,8,8
Keith Anderson,K,FA,37,500000,2025,23,23,17,0,0,28,2,3,8,0,4,0,0,0,0,8,0,0,0,58,27,30,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,7,7,0,0,0,0
Derrick Holmes,K,ABQ,23,500000,2026,42,50,34,17,51,33,1,4,42,0,20,5,6,0,0,25,0,9,0,57,58,31,42,8,17,12,19,0,9,1,3,1,7,5,12,7,11,16,21,14,20,42,50,17,24,29,38,20,26
Josh James,K,STL,37,500000,2025,34,34,21,7,0,0,9,0,3,0,0,0,0,0,0,21,0,0,0,57,45,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0
Michael Schmidt,K,FA,26,500000,2025,23,24,52,25,35,71,19,33,18,2,0,0,0,1,15,1,0,11,15,57,28,49,16,13,16,4,5,0,0,4,4,7,7,11,13,7,8,1,4,2,2,23,24,14,16,15,17,11,11
Daniel Frye,K,SYD,23,500000,2026,50,62,36,19,16,65,23,4,14,31,19,16,13,0,13,5,2,4,0,56,68,34,15,6,11,5,7,2,10,4,8,0,4,0,7,0,6,0,4,0,5,50,62,8,15,4,9,6,14
Tony McCray,P,TPA,25,500000,2026,56,61,10,0,45,30,38,25,14,6,0,0,17,25,5,0,6,0,0,56,25,70,59,7,11,2,3,0,3,0,0,0,2,0,3,0,3,3,4,3,5,20,22,56,61,24,26,18,21
Isaiah Case,P,MON,33,500000,2027,62,62,46,14,0,19,2,6,12,0,0,27,3,0,12,20,2,0,3,56,16,61,75,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,16,16,62,62,0,0,0,0
Shawn Ohaeri,P,LA,24,500000,2025,35,40,42,23,41,77,34,9,25,20,0,0,0,10,0,36,2,1,7,56,22,52,51,13,18,5,7,0,4,2,5,4,10,7,12,8,10,16,21,15,21,18,25,35,40,24,30,20,26
Melvin Collins,P,MLB,26,500000,2025,36,36,36,11,45,38,32,20,14,17,3,3,0,2,9,43,0,15,16,56,15,61,44,11,13,5,6,0,3,0,1,0,3,6,9,7,7,20,20,17,17,16,18,36,36,27,29,22,24
Craig McDonald,K,CGY,30,500000,2025,36,36,13,11,33,65,0,13,0,0,0,0,2,0,0,26,0,5,0,56,49,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,7,36,36,0,0,13,13,8,8
Tyler Davis,K,HAW,28,500000,2025,32,32,16,1,40,34,8,14,13,14,2,1,3,0,0,6,8,0,3,56,44,16,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,4,4,32,32,5,5,21,21,17,17
Jerome Pickard,K,FA,35,500000,2025,22,22,37,3,0,30,0,3,8,0,0,0,7,0,0,0,7,0,0,56,28,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0
Najee Patterson,K,DP,22,500000,2026,20,28,37,14,39,14,7,15,23,14,0,2,0,1,0,33,3,0,2,56,26,26,40,6,13,2,4,0,8,0,5,0,7,2,13,5,12,14,21,13,23,20,28,14,24,21,32,17,27
Tyreek Dawson,K,BAL,24,500000,2025,63,73,28,13,31,22,49,8,19,26,3,0,0,4,0,18,7,0,4,55,82,39,8,11,18,1,5,0,7,0,5,0,6,0,5,2,7,5,11,5,8,63,73,7,12,16,21,15,20
Woody Verner,P,KAU,28,500000,2029,72,72,34,26,37,78,3,1,5,36,0,0,0,17,15,37,13,18,0,55,30,81,80,0,0,6,6,0,0,3,3,7,7,8,8,11,11,15,15,16,16,23,23,72,72,23,23,23,23
K.J. Hankerson,K,SJ,40,500000,2026,48,48,29,2,0,0,4,14,18,0,0,0,0,0,0,17,0,0,0,55,67,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,1,1,0,0,0,0
Dillon Julien,K,ROM,25,500000,2025,42,44,24,3,30,31,7,30,2,4,5,6,0,14,0,7,0,7,0,55,59,51,24,0,5,0,0,0,2,0,2,0,2,0,2,0,2,0,3,0,1,42,44,17,22,11,12,7,12
Donnell Harmon,K,WAS,27,500000,2026,38,38,18,38,45,26,18,23,2,26,2,20,0,20,5,27,1,5,16,55,54,43,33,5,5,10,11,0,1,4,4,8,9,9,9,10,10,13,13,14,14,38,38,17,17,31,32,26,26
Robert Jackson,K,CHA,28,500000,2025,34,34,25,22,26,34,37,5,17,14,0,1,0,0,0,8,1,0,0,55,47,29,30,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,11,11,10,10,8,8
Anthony Mundweiler,K,PHI,34,500000,2025,35,35,32,0,4,0,0,0,27,0,0,0,0,0,0,31,1,0,3,55,48,53,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,13,13,0,0,0,0
Tyson Black,K,SJ,28,500000,2025,32,32,24,21,12,55,0,0,17,10,0,0,0,7,0,10,0,0,0,55,44,31,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8,8,0,0,0,0
Ja'Von Martin,K,PHO,39,500000,2025,28,28,51,0,3,0,0,14,6,0,0,4,0,0,0,0,0,0,0,55,38,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,3,3,0,0,0,0
Nick Asack,K,MLB,30,500000,2025,27,27,17,0,37,45,43,12,14,39,6,8,13,0,0,30,25,3,10,55,37,49,19,8,8,3,3,0,0,0,0,0,0,0,0,6,6,11,11,13,13,27,27,14,14,23,23,22,22
Kory Doyle,K,FA,31,500000,2025,21,21,27,7,18,12,16,27,16,0,2,0,1,19,0,35,0,0,0,55,28,21,45,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,4,4,21,21,14,14,0,0,0,0
Reid Graham,K,MXC,29,500000,2027,53,53,20,0,36,24,9,13,0,15,1,9,0,0,12,15,0,0,0,54,73,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,53,53,2,2,18,18,14,14
Johnnie McKnight,K,OAK,32,500000,2025,40,40,16,0,0,18,22,0,21,9,0,0,0,4,7,0,0,0,0,54,57,14,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,14,14,0,0,0,0
Christopher Stewart,K,PAR,24,500000,2028,60,70,21,34,67,5,31,2,27,7,0,3,0,5,0,40,13,16,0,53,81,38,32,10,17,13,17,0,5,1,6,6,11,12,17,19,25,29,33,31,39,60,70,15,18,58,65,43,53
Drake Cotton,K,CHA,27,500000,2025,53,53,25,6,35,18,5,4,0,13,2,1,0,0,0,27,4,0,0,53,74,28,35,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,10,8,8,53,53,13,13,17,17,13,13
Carter Thompson,P,MAD,37,500000,2025,43,43,29,15,0,0,13,16,0,1,5,0,0,0,0,37,4,0,0,53,7,53,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,43,43,0,0,0,0
DaVonte Sutton,K,IST,23,500000,2025,29,37,19,21,49,42,39,0,38,30,0,0,0,0,0,6,0,0,24,53,42,53,40,13,22,6,12,0,7,0,3,0,6,5,10,6,12,7,11,7,12,29,37,28,34,38,47,32,42
Alec Altheimer,K,RIO,31,500000,2025,32,32,35,14,39,2,3,12,25,2,25,4,5,2,5,25,0,11,0,53,47,50,36,6,6,9,9,0,0,0,0,0,0,3,3,4,4,11,11,10,10,32,32,23,23,17,17,12,12
