Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Rob Jackson,K,SEA,32,500000,2026,50,50,12,4,16,24,18,37,0,0,3,1,15,5,2,1,0,0,1,76,47,23,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,8,8,0,0,0,0
Isaiah Verdell,K,ATL,29,500000,2026,41,41,20,9,42,26,0,0,30,0,0,0,0,0,3,0,0,0,11,76,37,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,41,41,10,10,21,21,14,14
Andrew Bolden,K,CHA,30,500000,2025,35,35,30,0,13,3,6,25,2,1,2,1,0,3,13,24,0,1,0,76,28,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,9,9,0,0,0,0
Eric Williams,K,DP,22,500000,2026,65,78,26,18,41,52,18,9,13,22,5,0,25,1,0,42,3,2,5,76,65,22,29,4,14,8,15,3,10,4,12,0,7,2,10,6,12,18,27,16,26,65,78,8,13,24,33,21,33
Tony Parham,K,DAL,22,500000,2028,62,77,36,12,50,26,5,0,6,22,0,0,1,6,9,5,0,0,2,75,61,29,27,0,10,6,11,0,9,0,4,2,7,3,14,4,12,8,16,7,18,62,77,10,16,37,48,28,37
Wyatt Anderson,K,CHI,35,500000,2027,63,63,38,15,0,0,12,14,30,13,0,0,10,0,0,12,0,0,0,75,62,33,18,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,8,8,0,0,0,0
Deandre Kruskamp,K,TPA,33,500000,2025,32,32,41,0,13,33,34,21,0,0,0,0,0,2,15,21,0,5,0,75,25,31,34,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,14,14,0,0,0,0
John Fuller,K,NYC,34,500000,2025,38,38,11,8,0,16,22,21,1,3,0,0,2,0,0,0,0,0,0,74,34,27,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,11,11,0,0,0,0
John Fry,K,OKC,33,500000,2027,59,59,20,0,27,6,21,0,11,0,0,0,0,6,0,0,0,9,0,72,61,54,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,15,15,8,8,4,4
James Homme,K,LV,23,500000,2026,38,48,42,18,37,39,5,0,10,0,0,1,0,0,3,0,0,0,0,71,38,32,23,0,5,2,3,0,7,0,3,1,8,4,10,3,9,1,5,2,6,38,48,10,14,17,25,11,16
Troy Sawicki,K,CHA,35,500000,2026,66,66,20,1,1,23,0,0,0,1,0,0,9,0,0,14,7,0,5,70,75,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,10,10,0,0,0,0
Nate Arnett,K,MIA,29,500000,2026,57,57,40,16,45,55,20,5,29,23,0,20,0,0,5,11,0,0,3,70,61,58,20,10,10,6,6,0,0,2,2,2,2,4,4,5,5,8,8,8,8,57,57,18,18,30,30,24,24
Mike Taylor,K,MAD,26,500000,2025,38,39,22,23,31,40,10,18,21,14,0,6,0,0,7,21,0,0,8,70,37,11,17,4,4,1,1,0,0,0,0,0,0,1,2,2,2,6,6,6,9,38,39,0,0,14,14,12,12
Jibri Archie,K,BEL,30,500000,2025,37,37,26,14,33,34,15,21,18,0,3,0,7,1,3,8,5,0,1,70,36,14,41,5,5,1,1,0,0,0,0,0,0,0,0,1,1,2,2,3,3,37,37,10,10,13,13,8,8
Robert Williams,K,PAR,33,500000,2025,34,34,39,26,29,12,2,0,0,0,0,0,8,0,1,16,16,3,0,70,32,11,20,0,0,2,2,0,0,2,2,2,2,6,6,8,8,4,4,7,7,34,34,1,1,10,10,6,6
Kyron McMaster,K,MLB,30,500000,2029,67,67,21,5,24,22,0,15,0,12,17,0,1,0,0,0,26,0,0,69,79,35,28,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,67,67,13,13,7,7,5,5
TJ Kitrell,K,LA,33,500000,2027,54,54,55,26,0,12,34,0,17,0,1,0,0,0,17,0,13,14,16,69,59,22,25,8,8,0,0,0,0,3,3,5,5,8,8,4,4,0,0,0,0,54,54,7,7,0,0,0,0
Dewayne McGinnis,K,TOK,26,500000,2026,47,47,26,51,28,22,38,8,15,23,0,3,4,0,19,37,15,6,0,69,51,42,19,10,11,7,7,0,0,5,7,11,12,11,13,14,17,11,14,14,15,47,47,12,12,14,14,13,16
Dennis Green,K,NOL,36,500000,2025,51,51,25,6,0,0,28,21,2,0,0,0,0,0,0,24,5,0,0,69,56,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,0,0,0,0,0,0
Stu Nolan,K,POR,27,500000,2026,47,47,26,5,26,13,14,0,22,23,11,0,4,3,4,50,5,6,0,69,51,21,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,15,15,12,12,47,47,3,3,11,11,10,10
Dan Farley,K,UTA,31,500000,2025,38,38,56,10,24,75,33,34,15,12,0,15,0,0,0,0,0,0,15,69,39,27,3,15,15,0,0,0,0,2,2,0,0,4,4,0,0,0,0,0,0,38,38,0,0,8,8,6,6
Trey Goettsche,K,RIO,35,500000,2025,32,32,19,3,0,0,12,0,0,0,0,0,0,0,0,15,1,0,0,69,29,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8,8,0,0,0,0
Brandon Bibbins,K,CLB,34,500000,2026,50,50,30,0,12,9,28,0,13,0,0,0,0,0,10,18,14,0,0,68,56,16,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,3,3,0,0,0,0
Josh Robinson,K,SD,28,500000,2026,38,38,8,23,26,28,2,9,26,1,0,0,1,14,13,38,1,13,4,68,40,45,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,10,10,9,9,38,38,7,7,7,7,4,4
Mike Haynesworth,K,OAK,24,500000,2025,42,49,44,28,16,71,20,7,22,18,0,16,0,0,8,46,2,0,8,67,48,29,76,8,14,0,3,0,6,3,7,4,8,5,9,4,7,11,15,9,14,42,49,36,44,2,7,3,8
Will Knowles,K,MAD,37,500000,2025,28,28,44,0,0,39,0,19,18,0,0,0,27,0,4,0,0,0,0,67,26,20,18,1,1,0,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,28,28,3,3,0,0,0,0
Matt Frazier,K,QUE,27,500000,2025,44,44,47,1,36,34,16,0,23,4,0,13,13,4,3,4,13,1,2,66,52,51,15,5,5,1,1,2,3,3,4,0,0,1,1,3,3,2,2,4,5,44,44,14,14,16,16,11,11
Garrison Martin,K,CIN,36,500000,2025,40,40,41,0,0,0,34,19,6,0,4,0,0,0,0,3,0,0,0,66,45,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0
Jonah Fontana,K,IND,37,500000,2025,39,39,21,15,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,66,44,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,7,7,0,0,0,0
Tyler Wilson,P,CIN,28,500000,2025,43,43,36,0,37,37,8,2,25,4,0,5,11,0,6,4,17,0,1,66,28,52,64,2,2,0,1,0,0,0,1,0,0,0,0,3,3,2,2,4,4,29,29,43,43,17,17,12,12
Leonard Cole,K,WAS,25,500000,2025,33,35,36,8,41,7,14,14,1,15,3,4,3,30,0,15,0,2,0,66,35,23,22,2,7,4,8,0,2,1,2,2,3,1,4,2,5,8,11,7,8,33,35,6,6,22,24,18,24
Reggie Catlett,K,STL,28,500000,2027,62,62,17,5,40,29,0,48,0,1,1,0,0,0,5,3,4,13,2,65,71,45,20,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,3,3,62,62,14,14,19,19,13,13
Gary McGill,K,TOR,24,500000,2027,54,61,12,18,15,26,8,25,16,6,0,8,2,0,9,35,11,0,2,65,63,33,38,0,6,0,2,0,6,0,4,0,4,0,6,0,3,5,11,5,12,54,61,16,23,0,4,0,5
Jamal Miles,K,ROM,29,500000,2025,59,59,7,6,22,57,3,16,0,20,3,0,0,7,0,4,0,0,5,65,68,40,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,24,24,7,7,6,6
Wes Rowan,P,CLB,23,500000,2025,38,48,19,22,22,30,42,20,4,18,0,0,15,15,0,14,51,0,0,65,26,28,80,7,12,0,5,0,8,0,4,0,3,3,11,14,21,0,3,9,17,26,36,38,48,7,11,7,14
David Leak,K,VAN,37,500000,2025,38,38,10,0,0,0,16,19,23,0,0,0,0,0,0,0,0,0,0,65,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
Devron Smith,K,JAX,29,500000,2025,32,32,35,12,43,39,11,5,24,0,0,0,0,8,0,27,0,0,0,65,35,53,25,4,4,2,2,0,0,0,0,0,0,2,2,4,4,13,13,12,12,32,32,18,18,21,21,15,15
Lance Anderson,K,BAL,33,500000,2026,53,53,12,0,0,0,0,10,21,9,0,0,0,5,0,18,0,0,0,64,63,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,0,0,0,0,0,0
Brendan Bunting,K,PIT,31,500000,2026,53,53,32,10,16,14,2,0,10,0,0,0,0,4,0,8,0,10,0,64,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,5,5,0,0,0,0
Marcus Garrett,K,DP,21,500000,2026,37,51,28,29,32,33,8,17,14,23,0,8,0,0,7,26,15,0,6,64,42,34,5,4,14,3,10,0,9,0,5,3,11,6,16,9,19,8,20,11,20,37,51,4,10,17,30,15,28
Richard Gustafson,K,CLE,24,500000,2028,62,68,18,18,54,19,5,42,22,18,0,0,2,0,0,27,0,12,5,63,73,46,14,9,14,7,11,0,5,0,4,0,4,4,9,7,13,17,23,16,24,62,68,11,17,42,47,31,38
John Lively,K,PHI,30,500000,2026,47,47,25,1,21,48,0,24,8,8,0,0,0,0,0,40,0,0,0,63,58,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,47,47,10,10,4,4,2,2
Tyreek Sherrer,K,DET,22,500000,2025,33,42,36,12,56,31,6,22,10,18,0,0,12,0,0,14,13,0,0,63,38,19,5,5,15,8,13,0,7,2,9,0,6,5,12,10,17,13,23,15,26,33,42,0,6,45,56,34,45
Brad Ross,K,OTT,26,500000,2025,36,39,44,22,29,34,20,0,17,3,6,0,1,8,0,18,0,0,0,63,42,49,6,5,8,3,4,0,2,1,2,3,3,4,4,3,4,5,8,4,5,36,39,10,10,10,10,7,9
Jalen Hyder,K,SYD,28,500000,2025,29,29,33,16,16,4,4,28,0,12,16,0,0,16,0,3,0,0,0,63,32,28,39,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,29,14,14,0,0,0,0
Will Hughes,K,NYC,24,500000,2025,23,29,41,2,27,28,22,33,0,3,0,0,7,0,0,14,6,3,3,63,24,20,33,6,9,0,2,0,6,0,1,0,3,0,3,0,5,2,4,2,6,23,29,9,13,8,14,5,8
Gavin Roberson,K,SYD,31,500000,2026,47,47,29,0,4,22,9,0,15,7,6,30,0,0,0,0,0,0,0,62,58,58,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,29,29,0,0,0,0
Dawson Roach,K,EDM,38,500000,2025,42,42,30,0,0,0,5,0,0,0,0,0,0,0,0,8,0,0,0,62,52,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,2,2,0,0,0,0
Canon Howard,K,SF,30,500000,2025,34,34,24,9,24,15,26,50,15,20,1,0,0,0,0,0,0,9,0,62,40,42,29,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,16,16,9,9,8,8
Grant Angus Sr.,K,SIN,42,500000,2025,32,32,32,0,0,0,10,21,0,0,0,0,0,1,0,0,0,0,0,62,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0
Anthony Harris,K,SAC,25,500000,2025,37,40,34,39,33,19,34,17,8,28,4,5,9,3,0,7,4,8,7,61,45,40,25,11,14,8,10,0,3,5,5,6,10,10,14,9,10,2,4,4,9,37,40,14,19,18,19,18,21
Tony Toth,K,DEN,23,500000,2025,32,41,49,8,37,26,29,6,13,9,0,4,0,2,2,5,0,0,1,61,37,34,19,8,16,1,4,0,9,0,5,0,7,2,7,2,6,3,7,3,8,32,41,9,15,18,24,14,19
Ben Grant,K,VB,38,500000,2025,38,38,32,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,61,47,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
David McNeal,K,CIN,33,500000,2025,35,35,32,0,12,4,0,0,0,0,0,0,0,0,0,17,0,0,0,61,43,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,13,13,0,0,0,0
Evan Gilliland,K,CLB,25,500000,2025,29,34,22,9,45,8,4,6,4,3,9,6,20,0,0,8,1,3,0,61,33,38,29,0,5,7,10,1,5,1,1,0,3,0,4,1,2,6,7,6,9,29,34,14,16,23,25,17,19
Eric Scott,K,CHI,30,500000,2025,32,32,36,24,41,45,15,0,0,1,0,0,0,0,0,22,0,0,11,61,38,29,20,0,0,4,4,0,0,0,0,2,2,6,6,7,7,11,11,10,10,32,32,8,8,20,20,15,15
De'Onte Harris,K,AUS,24,500000,2025,26,29,54,15,30,63,14,25,36,3,0,0,0,2,0,17,0,13,0,61,30,32,6,14,20,0,3,0,7,1,4,1,3,6,10,4,9,5,8,4,7,26,29,3,5,11,15,7,13
Ryan Ward,K,BKN,34,500000,2026,68,68,27,3,23,0,41,24,27,14,10,0,0,19,0,27,4,23,9,60,89,36,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,4,68,68,4,4,7,7,5,5
Brian DeLine,K,WAS,34,500000,2026,63,63,43,6,0,44,32,17,0,22,1,3,0,2,3,36,0,0,0,60,78,26,12,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,63,3,3,0,0,0,0
Matthew Collins,K,LIS,31,500000,2026,47,47,14,19,17,52,14,6,7,0,0,0,0,0,0,0,0,0,0,60,60,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,6,6,0,0,0,0
Shane Dewar,K,FA,37,500000,2025,25,25,30,0,0,0,15,12,0,0,0,0,0,0,0,14,11,4,0,60,29,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0
Donald Beal,K,PHO,33,500000,2025,50,50,46,76,0,26,11,15,15,0,0,15,0,2,0,28,24,80,76,59,64,0,14,8,8,3,3,0,0,11,11,17,17,48,48,32,32,0,0,5,5,50,50,0,0,0,0,0,0
Tariq Leroux,K,LON,35,500000,2026,47,47,46,0,27,0,12,18,34,0,0,0,0,0,0,4,0,0,4,59,61,26,34,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,11,11,8,8,4,4
Seth Hill,K,HAW,23,500000,2026,36,46,51,19,25,6,15,15,9,0,0,0,0,0,0,4,0,7,0,59,46,20,24,5,13,0,1,0,9,1,3,2,9,5,11,2,7,0,5,0,8,36,46,5,8,6,12,3,10
Cornell Rogers,K,BUE,25,500000,2026,36,41,40,14,35,24,32,29,33,0,6,9,8,0,0,3,2,1,2,59,46,30,15,16,18,3,6,0,2,2,5,0,3,2,6,2,3,1,3,2,3,36,41,6,6,14,15,10,14
Travis Chatman,K,KEN,27,500000,2026,38,38,29,19,34,30,24,4,8,7,0,0,0,1,0,13,0,0,0,59,50,18,20,2,2,1,1,0,0,0,0,0,0,1,1,2,2,4,4,4,4,38,38,3,3,15,15,11,13
Michael Adams,P,DET,23,630000,2025,72,83,30,17,46,18,2,13,17,14,0,5,13,3,3,20,12,0,3,58,28,90,71,3,10,6,9,0,7,3,8,0,3,4,12,8,15,12,21,13,21,23,30,72,83,28,37,22,31
Keith Fox,K,SJ,35,500000,2025,38,38,15,23,7,5,0,2,0,3,16,0,0,0,0,23,0,3,0,58,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
John Floyd,K,PIT,24,500000,2025,32,36,29,10,19,15,26,16,22,24,1,0,4,0,0,7,0,1,11,58,41,38,12,8,14,0,0,0,3,0,4,0,5,0,7,0,6,0,3,0,5,32,36,8,10,6,12,6,10
Justin Clark,K,LAE,34,500000,2025,28,28,17,0,1,23,0,0,0,10,6,0,0,0,11,16,0,0,0,58,35,52,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,21,21,0,0,0,0
Matt Marsh,K,FA,24,500000,2025,21,25,26,19,43,30,2,8,7,1,0,8,6,1,4,20,0,0,0,58,25,24,22,0,7,4,6,0,5,0,3,0,3,2,9,4,8,10,15,10,14,21,25,6,9,22,28,16,22
Xavier Starr,K,ANC,23,500000,2028,65,76,43,1,49,30,2,23,5,15,0,7,0,8,0,27,0,0,4,57,85,17,26,3,8,3,7,0,6,0,3,0,6,1,6,3,9,16,25,13,23,65,76,5,10,33,41,23,30
Walker McHugh,K,MIL,25,500000,2026,56,62,43,6,12,41,8,16,23,22,9,2,7,0,15,12,0,1,4,57,72,17,26,6,11,0,0,0,2,0,4,0,4,0,3,0,3,0,1,0,1,56,62,5,9,0,4,0,5
Jim Washburn,K,MIN,31,500000,2026,44,44,19,16,37,88,35,5,19,8,0,2,0,11,0,22,0,6,0,57,60,25,36,6,6,1,1,0,0,0,0,0,0,0,0,2,2,8,8,8,8,44,44,12,12,18,18,14,14
Brandon Horne,K,KC,24,500000,2025,32,38,29,2,38,16,19,1,30,22,7,1,5,0,0,56,0,3,6,57,41,46,23,6,9,2,5,0,7,0,3,0,5,0,5,2,7,22,26,18,23,32,38,15,21,21,25,18,25
Josh Jones,K,CLE,25,500000,2025,33,38,29,24,58,42,16,15,5,7,2,0,11,9,0,22,6,8,6,57,44,32,48,4,9,11,13,0,4,4,6,4,7,8,11,12,15,17,21,17,22,33,38,19,20,44,47,31,35
Gene Tillman,K,MIL,24,500000,2025,29,33,29,10,30,23,21,14,23,0,0,0,0,0,0,30,0,7,0,57,38,14,14,6,9,0,2,0,6,0,1,0,2,0,5,0,4,9,16,7,11,29,33,0,6,10,15,6,12
Mike Price,K,FA,23,500000,2025,18,24,36,0,26,51,24,13,40,5,20,0,0,0,12,15,3,0,0,57,22,39,36,12,18,1,5,0,9,0,3,0,5,0,4,0,5,2,10,1,7,18,24,17,25,7,15,4,12
Fredrick McFadden,K,FA,39,500000,2025,23,23,38,1,0,0,5,5,5,0,0,0,0,0,0,0,0,0,1,57,30,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0
Sam Smith,K,TPA,26,500000,2027,57,57,45,14,17,15,9,34,11,10,0,0,0,0,4,13,0,0,0,56,75,35,17,7,7,0,3,0,3,0,0,0,3,0,0,0,1,0,0,0,0,57,57,8,10,1,1,0,0
Shane Booker,K,FA,35,500000,2025,23,23,51,0,0,0,44,23,0,0,0,17,0,0,3,0,0,0,0,56,30,18,35,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,9,9,0,0,0,0
Daniel Ramirez,K,SEL,24,500000,2025,32,38,35,3,15,25,5,26,1,3,2,1,0,8,0,15,2,0,1,55,45,14,22,0,5,0,0,0,5,0,3,0,6,0,7,0,3,0,2,0,6,32,38,2,8,0,2,0,2
Corey Saunders,K,LON,41,500000,2025,37,37,41,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,55,51,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,2,2,0,0,0,0
Tyrell Miller,K,MLB,28,500000,2025,34,34,17,12,31,29,13,4,0,13,12,0,0,0,0,0,1,0,0,55,47,35,40,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,17,17,13,13,10,10
Kenny Beasley,K,OAK,26,500000,2025,29,31,40,16,51,33,38,0,17,28,0,0,12,3,0,6,16,1,19,55,39,8,51,11,13,9,9,1,3,4,7,2,5,9,11,12,14,8,9,11,14,29,31,11,14,41,45,33,33
Kellen Thacker,K,SEA,27,500000,2025,29,29,35,26,49,24,29,35,12,15,12,0,0,0,0,4,5,3,0,55,39,46,14,14,14,11,11,0,0,1,1,3,3,7,7,9,11,7,8,9,9,29,29,11,11,32,33,24,25
Tyler Hall,K,PHO,34,500000,2025,30,30,37,4,0,0,7,0,2,0,0,0,0,0,0,17,0,0,0,55,41,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,5,5,0,0,0,0
Aaron Lane,K,FA,35,500000,2025,23,23,37,0,5,0,15,31,18,1,0,0,0,0,0,28,6,0,0,55,30,6,18,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0
Justin Kraus,K,DP,22,500000,2026,22,32,27,23,31,26,22,5,11,9,17,0,12,0,0,12,0,2,3,55,29,28,26,4,15,7,14,0,7,1,6,0,8,2,9,2,8,3,12,3,11,22,32,9,18,12,18,10,19
Rahim Graves,P,BAL,25,500000,2025,54,58,34,8,47,25,1,5,9,21,0,4,27,6,7,3,0,5,0,54,37,79,49,0,2,7,9,6,10,6,8,0,4,1,3,2,6,6,10,5,6,26,31,54,58,32,35,24,28
John Carroll,K,PAR,40,500000,2026,47,47,29,0,0,0,26,8,7,0,0,0,0,6,0,9,0,0,0,54,66,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,14,14,0,0,0,0
Austin Cavallo,K,CGY,24,500000,2025,35,41,46,20,44,59,19,24,9,18,0,0,6,3,4,26,13,16,15,54,50,35,17,10,14,6,8,0,6,4,6,4,10,11,16,13,19,14,18,15,21,35,41,8,12,26,33,22,28
Hasan Wyatt,CB,PIT,29,11120000,2025,74,74,7,0,83,55,34,0,11,22,0,1,5,0,1,84,0,2,0,53,41,1,42,3,3,11,11,0,0,0,0,0,0,0,0,10,10,74,74,56,56,29,29,5,5,89,89,72,72
Clark Lazarus,K,BEI,31,500000,2025,45,45,58,12,27,37,21,14,6,11,0,0,0,0,5,28,24,0,0,53,66,50,30,7,7,0,0,0,0,2,2,1,1,6,6,9,9,8,8,11,11,45,45,19,19,10,10,7,7
Matt Thomas,K,AUS,33,500000,2025,41,41,27,0,31,8,0,12,16,25,12,0,0,0,0,29,0,21,0,53,60,27,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,41,41,0,0,15,15,14,14
Blake Jones,K,JKT,38,500000,2025,35,35,47,4,0,14,15,0,8,0,0,0,0,0,19,0,0,11,0,53,51,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0
Tyler Woods,K,RAL,24,500000,2025,24,31,20,21,42,5,0,13,5,2,0,0,28,0,0,43,0,12,38,53,35,27,16,0,4,6,7,2,5,4,7,0,3,8,13,9,12,18,24,16,20,24,31,5,7,21,27,16,20
Victor Wilson,K,SD,25,500000,2025,25,27,29,23,32,20,18,0,16,37,0,0,13,0,33,8,0,0,20,53,36,16,2,4,8,5,9,0,4,5,8,5,6,5,9,3,4,2,6,2,6,25,27,0,4,19,21,19,25
Antwan Boyce,K,VB,27,500000,2025,26,26,36,18,62,31,1,47,22,28,4,3,7,3,0,17,0,0,2,53,38,32,19,14,14,12,13,0,0,3,3,3,3,7,8,9,9,17,17,16,17,26,26,8,8,57,57,47,48
Val Reddick,K,FA,28,500000,2025,23,23,34,3,24,27,14,28,11,35,0,0,0,0,3,0,5,0,0,53,34,32,32,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,13,13,12,12,12,12
Jeremy Valverde,P,BKN,22,500000,2028,53,68,25,14,21,73,0,3,18,15,0,0,14,25,1,33,15,0,0,52,32,57,70,0,9,0,1,0,8,1,4,0,8,0,8,3,12,7,15,8,18,22,29,53,68,6,13,5,15
