Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Mario Anunike,K,DP,22,500000,2026,53,64,42,22,40,59,9,6,14,9,9,18,0,0,17,5,0,8,5,72,55,60,17,5,16,7,13,0,6,5,11,5,11,7,17,6,11,4,12,5,14,53,64,18,26,20,29,16,26
Dominique Cross,K,PHI,25,500000,2026,64,70,30,0,46,17,32,8,12,0,0,0,16,2,4,6,3,0,0,71,69,20,19,5,9,2,2,0,5,0,1,0,4,0,4,0,1,6,8,6,7,64,70,4,8,24,28,17,22
Christian Moore,K,BOS,27,500000,2027,59,59,13,38,15,33,24,28,7,4,1,2,2,4,11,24,0,0,0,71,61,13,42,4,4,0,0,0,0,0,0,3,3,0,0,1,1,0,0,1,1,59,59,10,10,0,0,0,0
Jonathan Moffett,K,PIT,23,500000,2026,48,59,45,19,14,42,6,22,22,0,3,0,0,3,0,18,6,0,0,71,51,13,26,6,13,0,3,0,5,0,6,0,5,2,7,1,8,0,3,0,8,48,59,4,9,0,8,0,7
Scott Strachan,K,OTT,29,500000,2025,41,41,37,11,39,49,15,15,17,16,0,0,0,0,0,2,0,30,0,71,41,35,18,6,6,2,2,0,0,0,0,0,0,5,5,3,3,2,2,2,2,41,41,9,9,21,21,17,17
Christian Mack,K,VB,25,500000,2025,66,69,31,23,17,30,36,17,22,18,8,0,0,0,9,6,12,16,9,70,76,30,14,11,14,0,1,0,1,0,2,0,3,4,7,4,6,0,2,0,1,66,69,5,5,3,8,3,5
Ryan Neely,K,NOL,26,500000,2026,64,64,30,6,19,37,0,8,27,25,0,1,2,0,8,3,7,0,7,70,69,42,8,2,2,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,64,64,8,10,6,6,6,6
Eddie Hubert,K,MIN,27,500000,2026,53,53,42,0,24,51,19,13,11,2,16,3,7,0,0,26,0,0,0,70,57,7,40,4,5,0,1,0,0,0,2,0,1,0,1,0,1,6,7,3,3,53,53,7,7,5,5,2,2
Jason Young,K,NJ,34,500000,2025,47,47,60,1,6,8,44,23,0,0,0,0,8,0,0,8,0,11,0,70,51,27,36,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,13,13,0,0,0,0
Alex Frink,K,PRO,27,500000,2028,73,73,15,34,43,2,24,3,16,7,12,0,0,13,0,22,4,24,0,69,95,60,7,4,5,9,9,0,1,0,0,4,4,7,8,9,9,11,11,12,12,73,73,14,14,23,23,18,19
Chris Weber,K,QUE,25,500000,2025,42,45,20,0,55,69,8,20,3,13,0,5,2,7,8,27,0,1,6,69,46,25,33,0,4,4,7,0,2,0,1,0,3,0,2,2,6,17,18,15,20,42,45,11,16,41,44,29,32
Aulden Whatley,K,CHI,25,500000,2026,40,46,32,0,40,36,35,27,2,2,6,0,0,0,1,0,5,3,4,69,42,49,29,7,11,0,2,0,2,0,3,0,0,0,2,0,3,2,2,2,5,40,46,18,22,19,22,13,18
Troy Jefferson,K,PHO,33,500000,2025,41,41,48,15,34,56,47,1,37,0,0,0,0,0,0,19,0,0,0,69,44,47,39,16,16,1,1,0,0,0,0,1,1,4,4,3,3,7,7,6,6,41,41,23,23,14,14,9,9
Travis Morris,K,CHA,27,500000,2025,36,36,25,11,31,63,14,17,18,0,1,0,0,0,0,15,0,0,0,69,36,12,36,3,4,0,0,0,1,0,0,0,0,0,1,0,1,4,4,3,4,36,36,7,7,11,12,7,7
Michael Pawlak,K,MNL,30,500000,2025,37,37,57,18,29,31,2,28,5,13,0,0,0,0,0,8,0,1,0,69,37,44,22,6,6,1,1,0,0,2,2,3,3,5,5,3,3,1,1,1,1,37,37,14,14,12,12,10,10
Cody Coles,K,DP,21,500000,2026,65,83,13,23,33,24,14,17,34,13,7,2,0,0,0,7,0,0,0,69,74,40,6,7,16,3,10,0,10,0,8,0,8,0,8,0,10,1,9,2,10,65,83,6,14,15,28,12,22
Michael Fields,K,CHA,23,500000,2029,65,78,31,10,61,9,0,4,14,5,0,1,0,0,0,9,1,0,0,68,74,42,34,0,7,7,9,0,5,0,3,0,6,3,11,6,11,13,19,13,20,65,78,17,22,48,59,32,39
Dustin Rivera,K,DEL,24,500000,2025,42,49,23,5,54,26,38,43,5,14,0,15,5,0,8,5,0,0,2,68,47,37,19,12,18,5,6,0,7,0,2,0,6,0,7,2,6,9,13,8,12,42,49,10,14,40,45,28,35
Dave King,K,DAL,35,500000,2025,47,47,31,2,0,0,0,11,27,8,0,0,0,0,0,0,0,0,0,68,53,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,8,8,0,0,0,0
Fred Baldwin,K,ROM,34,500000,2025,38,38,25,7,0,0,22,0,0,13,0,0,0,0,1,7,0,22,0,68,40,23,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,13,13,0,0,0,0
Jeromy Fordham,K,JKT,25,500000,2025,32,37,28,6,35,70,7,29,18,23,9,1,8,2,0,8,13,0,0,68,31,37,17,7,8,3,5,0,3,0,2,0,4,0,4,2,5,3,5,4,8,32,37,9,10,19,20,16,18
Winston Sumter,K,DP,22,500000,2026,65,82,24,2,49,29,9,3,31,1,0,0,8,1,13,18,14,0,0,68,74,23,42,3,14,3,5,0,9,0,6,0,7,0,9,5,10,12,23,12,22,65,82,14,23,28,38,19,27
Cody Clay,K,SF,35,500000,2025,42,42,35,4,0,0,15,14,38,0,0,0,13,0,0,40,0,0,0,67,47,31,13,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,42,42,5,5,0,0,0,0
David Rodriguez,K,DP,22,500000,2026,40,54,11,4,36,24,34,19,4,13,0,0,5,2,0,28,5,0,9,67,44,19,13,3,12,0,3,0,10,0,6,0,5,0,9,0,9,10,20,9,17,40,54,1,8,18,27,14,23
Adam Hubbard,K,HAW,31,500000,2029,71,71,38,18,47,59,9,2,47,16,0,11,0,0,0,30,0,2,0,66,91,38,21,11,11,6,6,0,0,1,1,1,1,5,5,7,7,16,16,14,14,71,71,11,11,30,30,23,23
Alex Brown,K,BUE,32,500000,2029,67,67,43,27,29,42,32,0,7,20,0,0,0,0,0,22,0,0,0,66,81,23,27,6,6,3,3,0,0,1,1,3,3,5,5,5,5,6,6,6,6,67,67,8,8,14,14,12,12
James Dinkins,K,SEL,41,500000,2025,44,44,44,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,66,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0
Michael Tyler,K,DP,22,500000,2026,24,34,43,2,56,39,16,27,17,9,5,0,0,1,0,4,0,11,0,66,22,28,13,10,22,6,11,0,9,0,7,0,5,4,14,4,12,10,19,9,17,24,34,5,12,41,53,27,36
Tuli Griffin,K,IND,24,500000,2025,42,50,16,19,52,29,7,17,37,0,0,0,0,0,8,9,0,1,0,65,50,31,7,6,10,5,7,0,3,0,5,0,5,1,4,4,9,9,16,9,15,42,50,3,6,33,41,22,28
David Turner,K,BAL,27,500000,2025,51,51,22,34,32,10,7,26,11,4,0,0,0,0,0,12,3,1,0,64,61,26,3,3,3,3,3,0,0,0,0,2,2,4,4,5,5,3,3,4,4,51,51,0,1,13,13,10,10
Donte Brewer,K,DEN,36,500000,2025,32,32,32,0,0,0,12,19,18,0,0,0,0,0,0,23,4,0,0,64,35,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0
Austin Rowley,K,OKC,24,500000,2026,65,74,43,17,47,54,19,16,22,26,8,0,3,6,0,30,5,0,0,63,79,43,23,12,19,9,13,0,4,2,5,3,9,6,10,8,11,16,22,15,21,65,74,14,17,33,39,26,30
David Henderson,K,OAK,34,500000,2025,50,50,35,0,0,27,18,14,7,0,7,0,2,0,0,8,0,0,0,63,61,30,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,8,8,0,0,0,0
Ryan Stockton,K,UTA,41,500000,2025,47,47,35,0,0,0,22,11,0,0,0,1,0,0,0,0,0,0,0,63,58,25,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,5,5,0,0,0,0
Demetrius Wilson,P,ANC,28,500000,2025,41,41,34,25,49,46,5,1,0,0,0,4,13,17,2,28,31,28,1,63,0,80,32,0,0,8,8,0,0,6,6,6,6,12,12,19,19,16,16,21,21,13,13,41,41,28,28,20,20
Kyle Freeman,K,BEI,26,500000,2025,35,35,36,7,34,41,5,10,13,6,0,0,0,0,0,34,1,11,0,63,40,37,13,1,4,0,0,0,2,0,1,0,0,0,1,2,4,13,13,10,11,35,35,8,8,15,15,11,14
Tim Rome,K,PRO,35,500000,2025,37,37,1,0,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,63,43,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,0,0
Reid Adams,K,SEA,31,500000,2025,34,34,48,0,22,22,26,0,11,4,1,0,2,0,0,17,0,0,0,63,39,15,15,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,34,34,0,0,4,4,1,1
Evan Helton,K,IST,34,500000,2028,64,64,23,0,2,0,24,34,2,6,26,0,0,3,0,16,0,6,6,62,78,50,21,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,16,16,0,0,0,0
Quentin Reed,K,KAU,40,500000,2025,60,60,42,0,0,0,9,0,0,0,0,0,0,0,0,24,0,0,0,62,72,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0
Antione Reeder,K,TOK,26,500000,2026,45,45,26,12,46,47,10,15,19,28,1,0,0,0,5,39,10,5,0,62,57,59,42,5,7,4,4,0,1,0,0,0,3,2,3,7,9,19,20,18,18,45,45,33,33,33,37,26,29
Darius Cain,K,BER,25,500000,2025,38,42,36,2,54,43,47,14,0,27,4,2,9,0,8,0,0,0,14,62,46,20,3,10,13,7,10,0,3,0,3,0,3,2,3,3,6,7,11,7,10,38,42,0,1,44,50,35,38
Justin Fuller,K,FA,38,500000,2025,25,25,39,0,0,0,0,15,5,0,9,0,0,0,0,3,0,0,0,62,27,34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,13,13,0,0,0,0
Karter Demos,K,DP,22,500000,2026,29,39,37,7,45,53,19,19,3,20,0,4,24,0,0,0,0,11,0,62,33,38,50,5,14,6,11,5,16,4,9,0,5,2,9,2,10,4,13,4,13,29,39,24,35,28,39,22,34
Davyon Garrity,K,HAW,39,500000,2025,40,40,40,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,61,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,0,0,0,0,0,0
Sam Hill,K,KAU,31,500000,2025,38,38,28,4,0,10,8,24,15,12,0,0,0,0,12,0,0,0,0,61,47,1,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
Landon Carter,K,LA,32,500000,2025,34,34,46,0,26,11,28,27,11,9,0,0,0,2,5,16,3,0,0,61,41,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,34,34,0,0,9,9,6,6
Daniel Neumann,K,OAK,32,500000,2025,32,32,39,6,17,0,0,35,6,5,0,0,0,0,15,0,0,0,0,61,37,32,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,1,1,0,0,0,0
Steven Yancy,K,NOL,35,500000,2025,28,28,46,0,12,6,18,0,0,0,0,0,0,0,13,35,0,0,0,61,32,36,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,28,28,12,12,0,0,0,0
DeAndre Edwards,K,MXC,29,500000,2025,54,54,13,2,25,43,6,4,44,5,0,1,0,0,0,16,0,0,0,60,68,34,35,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,54,54,15,15,7,7,4,4
Edward Miller,K,CLE,25,500000,2025,38,43,46,7,24,3,28,17,25,2,0,0,0,7,0,6,0,6,1,60,49,38,22,10,15,0,0,0,3,0,2,0,1,0,1,0,4,0,3,0,2,38,43,11,14,6,8,2,7
Austin Aho,K,LIS,35,500000,2025,42,42,32,0,0,33,0,7,4,0,0,4,0,0,0,8,0,0,16,60,55,51,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,17,17,0,0,0,0
Adam Williams,K,LIS,36,500000,2025,27,27,17,16,0,0,20,5,0,1,0,0,0,0,0,0,0,0,0,60,32,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,16,16,0,0,0,0
Aric Watson,K,FA,32,500000,2025,20,20,37,4,20,0,0,3,4,0,0,0,4,0,9,42,0,0,0,60,22,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,7,7,20,20,10,10,2,2,0,0
Garrett Jackson,K,ATL,27,500000,2025,44,44,16,20,35,27,13,16,2,0,0,0,0,0,0,26,2,0,21,59,59,22,30,0,0,0,0,0,0,0,2,0,0,2,3,4,4,9,10,9,10,44,44,8,8,15,15,10,10
Calvin Bennett,K,MON,31,500000,2026,41,41,11,0,14,15,22,0,5,1,12,6,4,5,0,33,0,0,0,59,54,11,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,41,41,7,7,0,0,0,0
A.J. Hinton,K,ATH,35,500000,2025,41,41,54,3,7,22,0,0,0,0,0,0,0,0,0,18,0,0,3,59,54,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,5,5,0,0,0,0
Rion Hawkins,K,BUF,24,500000,2025,29,37,31,18,53,25,6,5,13,27,0,3,0,0,1,28,7,0,0,59,36,47,19,3,6,7,8,0,7,0,3,1,5,5,9,9,14,17,22,17,22,29,37,14,18,43,49,35,43
Duke Motley,K,FA,31,500000,2025,23,23,47,18,11,10,38,23,12,0,2,0,7,0,2,23,0,5,0,59,26,27,29,11,11,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,23,23,10,10,0,0,0,0
Mark Goodman,K,FA,28,500000,2025,21,21,26,25,10,13,43,0,30,14,22,0,0,14,0,9,0,0,0,59,24,13,30,11,11,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,5,5,0,0,0,0
Josh Hall,K,DP,22,500000,2026,53,68,18,31,38,39,11,2,10,38,0,0,12,4,0,6,0,0,0,59,68,37,17,1,10,7,11,0,6,1,4,2,11,3,14,4,11,3,11,4,10,53,68,9,14,25,34,24,37
Drake Popovich,DL,BKN,33,1830000,2026,54,54,76,74,4,0,13,3,17,15,0,0,3,16,2,65,9,70,78,58,0,2,41,13,13,7,7,1,1,17,17,24,24,54,54,34,34,14,14,16,16,11,11,5,5,0,0,0,0
Jason Bastien,K,KC,25,500000,2026,54,58,21,4,35,42,29,6,1,4,8,2,6,4,0,18,0,0,9,58,70,50,30,0,1,1,1,0,4,0,0,0,3,0,5,0,2,6,8,5,8,54,58,19,24,15,20,10,15
Charles Blake,K,SIN,27,500000,2026,38,38,38,28,30,68,5,7,19,4,0,0,0,0,3,23,0,0,1,58,49,39,20,3,3,2,2,0,0,1,1,3,3,5,5,5,7,7,7,7,7,38,38,11,11,11,13,8,8
Austin Carta-Samuels,K,ANC,40,500000,2025,32,32,34,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,58,41,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9,9,0,0,0,0
Patrick Thomas,K,LV,33,500000,2025,29,29,35,0,12,15,6,12,20,0,0,0,0,0,0,21,0,0,0,58,36,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,5,5,0,0,0,0
Shane Curtis,K,BOS,29,500000,2025,28,28,33,11,28,35,10,11,5,23,0,0,3,0,0,2,0,11,0,58,35,17,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,13,13,12,12
Matthew Kelley,P,FA,24,500000,2025,25,29,30,3,41,6,22,16,13,15,0,3,8,4,27,7,0,7,0,58,16,63,26,5,12,2,5,0,6,0,4,0,2,0,6,0,3,5,8,4,8,17,22,25,29,22,27,18,22
Tim Brown,K,DP,21,500000,2026,23,32,49,19,38,31,14,20,15,19,8,0,0,0,0,8,0,0,0,58,27,20,12,10,23,6,13,0,11,1,7,2,8,5,14,5,16,5,12,5,13,23,32,1,10,21,32,18,31
Patrick Phillips,K,SA,28,500000,2026,54,54,12,18,24,39,19,0,33,21,0,0,5,9,0,29,4,1,0,57,71,34,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,6,5,5,54,54,4,4,9,9,9,9
Jake Walsh,K,SYD,26,500000,2026,44,47,29,30,21,49,18,15,35,19,2,1,0,22,0,18,3,0,0,57,60,27,16,10,10,1,1,0,0,0,0,4,6,2,2,3,4,1,1,2,5,44,47,5,5,7,8,6,6
Hayden Anderson,K,RAL,32,500000,2026,47,47,30,15,0,25,19,25,5,4,0,0,14,11,0,0,2,0,0,57,64,11,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,0,0,0,0
Jackson Vardzel,K,OKC,32,500000,2025,39,39,35,6,15,52,0,30,0,9,0,0,0,0,0,0,0,0,12,57,53,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,8,8,0,0,0,0
Nate Gomez,K,IST,27,500000,2025,36,36,29,20,16,75,9,5,17,8,2,7,3,0,41,7,1,0,0,57,48,21,32,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0,36,36,9,9,0,0,0,0
Tony Stephenson,K,CAI,31,500000,2025,32,32,33,2,36,47,21,4,0,5,0,0,0,6,5,29,3,0,7,57,42,27,28,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,11,9,9,32,32,10,10,16,16,11,11
Irv Cassidy,P,FA,25,500000,2025,28,29,15,29,60,38,1,8,45,27,18,0,3,2,0,22,0,0,0,57,32,72,21,10,15,16,17,0,5,0,2,3,4,5,9,9,14,17,19,17,23,25,26,28,29,53,59,44,47
Marcus Stidham,K,DP,22,500000,2026,23,33,41,14,41,59,1,16,5,3,0,11,0,0,0,9,0,9,0,57,28,31,45,1,8,3,6,0,8,0,6,0,6,4,15,4,11,6,14,6,12,23,33,17,27,20,30,15,24
Joe Holani,K,SEA,26,500000,2026,53,53,36,23,31,17,5,10,22,3,15,12,0,0,0,39,0,0,1,56,71,25,17,5,5,5,8,0,0,0,1,1,1,3,3,4,4,13,13,11,12,53,53,5,8,11,14,8,8
Royce Todd,P,MLB,33,500000,2029,71,71,16,0,25,44,18,0,25,0,0,0,0,0,0,35,0,0,10,56,33,74,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,25,25,71,71,6,6,2,2
Taylor Pace,K,CGY,23,500000,2026,39,48,27,0,31,37,14,21,4,14,0,0,1,0,7,11,2,5,1,56,54,15,13,1,7,0,3,0,7,0,2,0,5,0,8,0,4,2,7,1,9,39,48,0,3,14,20,11,20
Michael Locke,K,ANC,28,500000,2025,41,41,28,17,32,50,0,16,8,0,0,0,0,0,0,13,2,10,2,56,56,14,31,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,4,4,41,41,6,6,12,12,8,8
Maurice Slater,K,FA,34,500000,2025,24,24,26,0,24,0,3,19,23,0,0,0,0,1,0,12,0,0,0,56,32,30,42,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,16,16,5,5,2,2
Taylor Foote,K,STL,38,500000,2025,53,53,6,28,2,8,13,23,11,8,0,0,1,1,0,15,1,0,0,55,72,47,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,15,15,0,0,0,0
Reginald Lee,K,AUS,27,500000,2026,44,44,36,27,29,41,42,17,13,6,0,11,9,10,24,6,0,6,10,55,62,31,19,11,11,4,4,0,0,7,7,8,8,6,6,4,4,0,1,1,1,44,44,8,8,11,11,8,10
Mathew Crump,K,WPG,23,500000,2025,33,41,41,11,46,26,17,5,1,4,7,6,0,1,0,25,0,4,7,55,46,34,7,2,9,5,7,0,9,0,6,0,3,4,10,5,13,14,22,12,21,33,41,5,9,24,31,18,25
Devin Pike,K,DET,31,500000,2025,31,31,26,29,7,65,17,8,19,15,0,17,5,1,0,4,3,0,24,55,42,40,18,3,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,31,31,11,11,0,0,0,0
Josh Ware,P,FA,23,500000,2025,23,31,38,20,16,20,20,30,27,7,0,0,9,7,14,20,15,0,0,55,6,49,37,11,19,0,2,0,9,2,4,2,9,2,7,4,8,0,4,2,6,12,17,23,31,0,4,0,5
Ray Gray,K,LA,34,500000,2026,56,56,38,7,2,34,30,0,9,2,0,0,1,0,0,22,0,2,0,54,75,19,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,7,7,0,0,0,0
J.R. Johnson,K,BUF,29,500000,2027,53,53,22,23,39,11,13,0,32,11,0,1,11,0,0,18,9,3,0,54,72,36,15,4,4,4,4,0,0,0,0,0,0,3,3,6,6,8,8,9,9,53,53,8,8,20,20,16,16
Ray Hamm,K,KC,31,500000,2025,38,38,24,0,22,58,13,0,5,15,0,0,0,0,1,16,0,0,0,54,55,17,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38,38,4,4,6,6,5,5
Devin Clair,K,PIT,40,500000,2025,37,37,31,0,0,0,0,17,0,0,0,0,0,0,0,12,0,0,0,54,52,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,10,10,0,0,0,0
Jarrel Hanson,K,CIN,35,500000,2025,35,35,36,0,9,4,0,18,0,0,8,0,0,0,0,20,8,0,0,54,50,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0,0,0
Derek Jones,K,MXC,26,500000,2025,30,31,42,0,36,83,16,36,4,19,18,0,3,0,4,18,0,0,0,54,42,51,42,9,11,5,7,0,0,0,2,0,2,0,2,0,1,7,9,5,7,30,31,28,29,18,19,15,16
Phillip Henry,K,MIL,40,500000,2025,29,29,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,54,41,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,5,5,0,0,0,0
Chris Herndon,K,SAC,23,500000,2025,23,28,34,14,48,63,23,15,18,7,11,8,0,0,4,14,0,0,0,54,33,26,28,9,16,8,10,0,9,0,3,0,6,3,8,4,11,10,16,10,19,23,28,9,14,28,34,20,27
