Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Ross Jones,P,TPA,26,500000,2026,51,51,11,50,53,40,3,41,6,15,15,0,0,1,0,3,5,2,3,18,15,60,65,7,8,16,18,0,2,1,4,8,8,10,13,13,16,7,10,11,11,1,4,51,51,39,41,30,31
Seth Andrew,P,SF,29,500000,2025,53,53,20,2,32,29,32,3,0,8,0,14,0,0,0,0,0,11,0,32,26,61,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,53,53,14,14,10,10
Justin Fitzgerald,P,ANC,22,500000,2025,32,41,27,15,44,6,15,27,5,8,15,13,0,0,0,14,0,4,0,35,39,33,65,5,15,7,13,0,6,0,5,0,6,1,8,3,9,8,15,8,16,17,27,32,41,23,34,18,28
George O'Donnell,P,STL,37,500000,2025,34,34,23,0,0,11,25,0,0,0,0,0,0,4,0,0,0,0,0,17,15,37,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,34,0,0,0,0
Anthony Williams,P,FA,37,500000,2025,32,32,26,0,0,0,0,0,0,1,0,0,0,0,0,22,0,0,0,14,17,34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,32,32,0,0,0,0
Wayne Seibert,P,FA,35,500000,2025,32,32,31,0,24,16,14,17,0,0,11,0,0,0,0,22,0,0,0,33,25,33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,11,11,32,32,5,5,1,1
Sidney Townsend,P,DAL,23,500000,2027,47,56,21,16,38,27,1,0,15,10,0,25,0,16,0,19,0,0,21,53,13,56,64,0,8,2,7,0,6,0,5,0,6,2,11,3,10,8,13,7,14,14,20,47,56,19,26,15,22
Mike Carr,K,TPA,30,500000,2025,47,47,25,53,44,39,17,0,19,31,16,2,0,18,11,31,4,0,0,85,35,43,64,8,8,17,17,0,0,6,6,15,15,12,12,14,14,15,15,16,16,47,47,38,38,30,30,28,28
Derek Williams,P,MIL,38,500000,2026,56,56,35,10,0,0,0,7,0,29,0,8,15,0,0,7,0,0,0,21,0,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0
Larry Messiah,P,BUF,32,500000,2026,41,41,28,0,17,27,17,0,26,7,0,0,0,0,13,18,0,0,0,1,0,48,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,1,1,0,0
Wendell Jones,P,MIA,29,500000,2025,39,39,51,17,26,34,13,1,0,5,0,0,0,0,0,0,0,0,0,22,2,46,64,0,0,0,0,0,0,1,1,1,1,3,3,1,1,0,0,0,0,0,0,39,39,8,8,5,5
Devante McLean,P,VAN,32,500000,2025,34,34,30,0,26,11,26,6,0,0,0,1,0,0,19,0,0,0,43,46,55,38,64,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,33,33,34,34,7,7,3,3
Adam Raymond,P,FA,34,500000,2025,32,32,39,3,0,8,36,21,43,11,0,0,15,0,0,34,0,18,0,38,16,36,63,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,32,32,0,0,0,0
Dylan Gage,P,FA,36,500000,2025,30,30,28,0,0,13,3,17,9,0,8,0,0,0,10,0,13,0,0,30,39,33,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,30,30,0,0,0,0
Josh Pratt,P,VB,26,500000,2026,66,66,14,28,59,33,0,27,4,0,0,7,1,0,0,13,0,1,16,58,17,84,62,0,0,9,9,0,3,0,0,2,5,7,7,9,11,13,13,14,14,17,20,66,66,44,47,29,31
Trent McIlwain,P,FA,38,500000,2025,33,33,48,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,0,15,15,39,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,0,0,0,0
Denis Grayson,P,DEL,23,500000,2026,59,70,27,1,54,41,14,16,22,6,0,2,0,6,9,11,5,5,5,39,24,72,61,5,13,3,7,0,6,0,5,0,4,0,4,4,11,11,20,11,19,13,18,59,70,37,45,24,32
Trey Duckett,P,PHI,24,500000,2026,50,57,19,7,34,41,28,19,16,7,2,33,7,2,0,5,17,1,0,22,32,63,61,5,11,0,1,0,7,0,2,0,2,0,6,2,8,1,7,4,10,9,12,50,57,15,18,11,17
Jimmy Maxwell,P,FA,32,500000,2025,31,31,16,22,19,10,7,1,12,7,11,0,0,0,0,13,0,1,0,48,30,36,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,31,31,2,2,1,1
Jared Taylor,P,KEN,28,500000,2027,50,50,50,2,42,62,36,20,22,2,18,5,14,3,0,42,8,6,0,25,29,63,60,15,15,8,8,2,2,3,3,0,0,3,3,6,6,19,19,17,17,9,9,50,50,20,20,14,14
D.J. Brooks,P,FA,24,500000,2025,28,35,28,1,29,31,8,2,30,6,0,0,4,4,2,27,0,0,0,33,29,33,60,2,6,0,2,0,5,0,3,0,6,0,6,0,3,8,11,5,9,12,17,28,35,11,14,7,13
Bud Patterson,P,DET,24,500000,2025,47,53,34,13,48,13,20,39,27,19,0,0,0,19,4,20,0,0,0,24,18,61,59,15,20,5,7,0,5,0,2,3,9,2,7,5,7,12,16,11,16,5,10,47,53,33,40,24,30
Devon Mahoney,P,ORL,26,500000,2026,42,42,45,21,17,50,14,19,26,9,27,0,3,0,2,5,0,15,0,26,34,56,59,11,11,5,5,0,0,0,0,1,2,4,4,1,3,0,0,0,1,11,11,42,42,0,0,0,3
Bennie Parker,P,FA,29,500000,2025,31,31,36,13,22,22,17,2,0,7,0,0,0,0,0,3,0,0,0,29,25,38,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,31,31,5,5,3,3
Skylar Johnson,P,DP,21,500000,2026,32,43,31,12,23,30,23,7,14,7,23,7,0,0,0,24,0,0,0,24,21,40,59,5,17,3,9,0,9,0,8,0,6,0,8,0,6,4,11,3,12,5,11,32,43,5,14,3,13
Kameron Le,K,VB,27,500000,2026,43,43,25,22,45,2,4,12,17,8,1,16,6,1,1,49,0,0,0,46,70,38,58,2,2,6,6,0,0,1,3,1,1,3,3,7,9,22,22,19,20,43,43,30,30,25,26,19,19
Ross Thompson,P,NOL,34,500000,2026,47,47,49,2,30,9,0,0,3,0,4,0,0,0,0,22,0,0,0,45,11,62,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,5,10,10,47,47,10,10,6,6
John Powell,P,DP,22,500000,2026,37,46,46,23,33,50,19,2,6,17,0,16,0,0,3,7,0,2,0,26,15,48,58,4,15,3,9,0,8,3,11,3,9,5,16,4,12,2,7,3,12,5,11,37,46,16,27,14,24
Justin Blue,P,MLB,22,500000,2028,53,65,36,11,24,25,6,4,0,6,7,0,8,4,0,13,0,0,1,26,16,70,57,0,7,0,4,0,10,0,5,0,6,0,6,0,7,1,7,0,5,5,14,53,65,6,16,4,14
Markell Chapman,K,BER,24,500000,2025,42,47,38,26,27,28,36,11,19,40,8,0,0,4,0,21,14,0,0,50,64,37,57,13,20,5,6,0,7,0,1,2,8,5,11,7,13,5,8,7,12,42,47,29,33,15,19,17,24
Hunter Irving,P,ABQ,26,500000,2025,40,42,31,32,3,63,12,30,38,37,11,0,2,3,6,42,5,0,0,31,33,54,57,14,14,0,2,0,3,0,1,2,5,1,1,1,4,4,6,3,5,13,13,40,42,0,0,0,0
Will King,P,CHA,33,500000,2025,41,41,32,0,0,5,17,29,33,0,0,0,0,0,0,11,0,0,0,31,17,55,57,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,41,41,0,0,0,0
Tim Harper,P,ATL,25,500000,2025,32,34,22,23,36,22,17,14,35,14,0,7,2,0,0,19,0,3,0,30,19,41,57,9,10,3,5,0,4,0,4,0,1,1,4,3,8,7,8,7,12,8,11,32,34,18,19,15,17
Patrick Manigo,P,SYD,25,500000,2025,34,35,24,2,32,32,5,12,18,17,2,1,0,0,0,17,0,0,20,25,30,46,56,1,6,0,0,0,5,0,2,0,1,0,5,0,1,5,6,3,7,10,14,34,35,15,17,12,13
Harvey Paschal,P,DP,21,500000,2026,35,48,23,14,52,13,18,6,22,2,6,22,9,0,0,13,0,0,0,48,29,48,56,5,15,8,13,0,11,1,9,0,7,1,10,4,11,11,22,10,20,18,29,35,48,33,45,22,33
Jacob Coppet,P,CIN,32,500000,2025,42,42,32,10,15,61,0,0,0,0,0,0,0,0,0,22,0,10,7,37,0,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,42,0,0,0,0
Chase Brown,P,DP,22,500000,2026,35,46,49,1,23,20,28,14,5,19,0,9,0,0,0,6,3,8,2,42,33,49,55,6,16,0,3,0,8,0,4,0,7,0,6,0,7,0,7,0,7,17,25,35,46,8,14,7,14
Rasheed Bynes,P,LAE,39,500000,2025,38,38,46,0,0,0,17,0,0,0,0,0,0,0,0,20,0,0,0,20,24,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,38,38,0,0,0,0
Josh Burton,P,MNL,25,500000,2026,39,40,14,3,58,26,13,9,8,5,3,0,2,1,0,13,0,0,0,31,24,57,53,0,4,5,9,0,2,0,4,0,0,0,2,2,7,13,15,12,14,10,12,39,40,43,48,28,33
Derek Thompson,P,STL,26,500000,2025,32,33,18,31,54,22,5,17,41,6,0,1,0,1,0,15,0,2,3,40,28,45,53,9,9,8,8,0,1,0,0,3,3,6,6,9,9,12,14,13,13,14,14,32,33,38,42,26,28
Walter Hines,P,FA,31,500000,2025,33,33,34,1,24,10,19,6,23,22,2,7,1,0,1,37,14,1,0,7,8,48,53,5,5,0,0,0,0,0,0,0,0,0,0,1,1,10,10,9,9,0,0,33,33,9,9,8,8
Jeff Stith,OL,DAL,24,5460000,2029,63,76,41,90,38,24,15,2,16,4,5,4,5,67,69,7,6,5,0,33,16,15,52,10,16,22,28,0,5,31,40,63,76,25,30,23,27,4,10,10,14,8,13,14,16,19,26,16,21
John Dean,QB,SAC,31,4430000,2025,59,59,55,3,21,0,39,85,62,64,53,32,21,6,18,37,0,0,0,24,0,12,52,59,59,17,17,14,14,11,11,1,1,0,0,0,0,9,9,6,6,0,0,13,13,6,6,9,9
Tyren Williams,P,CLE,25,500000,2027,57,62,22,15,51,27,6,17,28,25,0,0,0,24,0,14,14,6,0,24,20,79,52,7,11,6,9,0,4,0,0,2,4,3,6,9,12,11,16,13,17,5,5,57,62,40,46,31,36
Jamal Harmon,P,HOU,33,500000,2025,47,47,21,0,0,23,19,29,0,11,0,0,0,1,0,23,0,0,0,42,23,68,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,47,47,0,0,0,0
Chris Shipp,P,BAL,26,500000,2025,38,40,26,16,13,21,0,0,0,15,16,0,0,0,1,39,0,3,0,37,8,56,52,0,0,0,0,0,0,0,1,0,1,0,2,0,0,6,7,4,6,6,6,38,40,0,0,0,0
Marcelo Wilson,RB,FA,22,500000,2025,30,40,24,26,59,39,4,34,22,18,57,17,13,3,17,14,1,0,5,11,19,19,52,14,23,30,40,4,14,7,14,6,16,7,19,10,16,14,22,14,22,0,6,16,25,45,55,35,46
Kyle Gray,P,TOK,31,500000,2025,45,45,39,15,24,32,14,29,0,0,0,1,25,2,0,18,0,0,12,69,24,68,51,3,3,1,1,3,3,5,5,0,0,2,2,1,1,3,3,2,2,28,28,45,45,5,5,2,2
Isaac Davis,P,BKN,33,500000,2026,42,42,23,11,10,8,0,20,0,15,3,3,0,0,0,4,0,2,2,26,12,64,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,42,42,0,0,0,0
Reggie Bivona,P,BOS,36,500000,2025,38,38,33,0,0,20,0,29,13,0,0,0,0,0,0,0,0,0,0,12,0,57,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0
Willie Farquhar,CB,OKC,31,500000,2025,42,42,38,3,57,18,14,26,0,23,0,0,13,0,0,68,18,2,1,18,47,17,51,6,6,7,7,1,1,1,1,0,0,4,4,13,13,42,42,38,38,13,13,14,14,48,48,37,37
Trevin Vance,DL,FA,28,500000,2025,47,47,55,71,17,12,0,17,8,19,0,0,0,2,0,4,25,67,60,20,34,4,51,8,8,8,8,0,0,11,11,18,18,47,47,33,33,0,0,4,4,9,9,10,10,4,4,6,6
Michael Johnson,P,WAS,30,500000,2025,64,64,50,0,25,70,18,28,3,0,0,0,1,0,0,1,0,0,25,32,57,89,50,5,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,25,25,64,64,6,6,2,2
Seamus Hines,K,ANC,24,500000,2025,34,40,39,28,39,18,18,2,3,1,13,0,24,18,8,7,0,0,4,34,68,44,50,3,10,12,14,4,8,10,12,8,12,7,14,6,11,4,10,5,12,34,40,29,36,18,24,13,17
Austin Nelson,P,MON,32,500000,2025,54,54,31,17,31,11,31,16,31,5,3,0,0,1,0,30,0,0,6,25,6,79,49,11,11,0,0,0,0,0,0,0,0,1,1,2,2,10,10,8,8,1,1,54,54,12,12,9,9
Brian Grim,P,BER,33,500000,2026,47,47,20,13,0,8,13,23,10,9,19,0,0,0,35,15,15,5,0,48,9,71,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,47,47,0,0,0,0
Michael McAdams,P,HAW,34,500000,2025,40,40,36,0,0,37,0,36,11,13,2,0,0,18,0,7,9,0,0,13,18,62,49,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,40,0,0,0,0
Marshall McDowell,P,CAI,35,500000,2025,38,38,33,5,0,10,4,16,32,0,0,0,0,0,0,15,0,0,0,42,21,59,49,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,38,38,0,0,0,0
Eric O'Quin,P,LAE,24,500000,2025,30,33,29,14,16,40,12,14,1,6,0,5,8,0,0,40,16,5,0,29,44,47,49,0,7,0,1,0,4,0,2,0,3,0,3,3,5,8,13,8,12,17,24,30,33,0,3,0,2
P.J. Smith,P,DP,21,500000,2026,17,29,31,2,31,14,12,4,14,13,0,0,6,0,0,6,0,19,0,22,22,24,49,0,10,0,4,0,9,0,4,0,8,0,9,0,6,0,8,0,11,5,12,17,29,14,24,10,22
Joe Scott,LB,FA,29,500000,2025,41,41,43,28,45,54,31,24,29,13,0,0,0,0,0,22,68,39,32,30,4,16,48,17,17,7,7,0,0,2,2,5,5,24,24,41,41,12,12,24,24,2,2,13,13,27,27,21,21
Christopher Power,P,FA,28,500000,2025,29,29,16,1,18,33,25,3,0,0,0,0,0,0,0,0,0,1,3,36,21,47,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,29,29,0,0,0,0
Kevin Lynch,P,DP,22,500000,2026,32,43,35,19,25,26,1,9,6,7,0,0,0,0,0,5,4,0,0,30,6,51,48,0,10,0,4,0,6,0,5,0,6,1,12,1,6,0,6,0,8,2,7,32,43,8,14,5,14
Chad Lopez,P,TOR,41,500000,2025,39,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,63,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,39,39,0,0,0,0
Damon Malinowski,P,ROM,42,500000,2025,36,36,22,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,8,58,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0
Josh Gatling,K,TOK,29,500000,2025,29,29,42,23,17,39,27,15,2,13,0,0,2,0,5,13,0,0,4,38,56,39,47,5,5,0,0,0,0,0,0,1,1,3,3,0,0,0,0,0,0,29,29,23,23,2,2,2,2
Micah McPherson,P,FA,37,500000,2025,33,33,15,0,0,0,7,0,14,0,0,0,0,0,8,6,15,0,0,31,4,54,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,33,33,0,0,0,0
Brandon Cahill,P,DP,21,500000,2026,35,46,22,22,17,33,9,35,16,17,0,0,13,16,7,14,0,0,9,40,10,56,47,5,17,0,6,0,8,1,8,1,8,0,10,0,7,0,7,0,9,8,18,35,46,3,13,3,11
Brad Mayes,OL,KAU,30,5090000,2028,62,62,44,83,23,59,3,4,2,0,6,0,0,77,77,1,0,2,21,14,22,2,46,3,3,16,16,0,0,27,27,62,62,23,23,18,18,0,0,1,1,2,2,7,7,5,5,4,4
Edward Lambert,RB,IND,26,7790000,2026,66,68,29,45,60,24,20,5,24,42,86,18,50,12,26,29,14,18,2,5,22,20,46,18,18,66,68,22,22,24,24,16,16,16,16,21,21,20,22,23,23,0,3,14,17,53,56,49,51
