Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Noah Jackson,K,SF,39,500000,2026,67,67,63,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,75,73,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0,0,0
Brett Murphy,K,SEA,42,500000,2025,60,60,17,0,0,0,25,0,14,0,0,0,0,4,0,0,0,0,0,75,59,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,0,0,0,0,0,0
Brandon Stanley,K,DP,21,500000,2026,32,47,46,14,37,19,5,20,14,4,0,0,0,3,0,8,0,0,3,75,25,27,28,5,14,2,9,0,11,0,7,1,8,4,13,3,13,4,15,4,15,32,47,10,20,17,28,12,25
Austin Schell,K,MIL,29,500000,2026,54,54,35,16,30,63,6,17,12,5,0,0,0,0,1,31,5,0,0,74,54,14,17,2,2,0,0,0,0,0,0,0,0,1,1,3,3,10,10,9,9,54,54,1,1,11,11,8,8
Derrick Post,K,KEN,33,500000,2025,33,33,35,5,3,2,47,14,12,0,0,0,0,0,0,26,0,0,0,73,28,26,28,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,9,9,0,0,0,0
Dan Romine,K,TPA,29,620000,2027,74,74,33,21,21,41,15,30,1,22,1,0,0,10,0,16,1,25,20,72,94,58,52,5,5,0,0,0,0,0,0,0,0,6,6,3,3,0,0,1,1,74,74,39,39,7,7,7,7
Ryan Manciel,K,EDM,25,500000,2028,67,70,31,8,4,84,24,25,8,21,0,20,0,0,3,17,6,5,0,71,76,38,50,5,8,0,3,0,3,0,1,0,0,0,5,0,1,0,0,0,2,67,70,24,27,0,3,0,2
Trey Hinds,K,ORL,27,500000,2027,68,68,30,4,12,45,14,5,10,6,0,0,0,0,9,31,3,0,5,71,80,42,35,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,1,2,68,68,18,18,0,0,0,0
Jake Rivers,K,CGY,29,500000,2028,66,66,49,14,21,20,21,7,9,23,0,0,10,2,10,9,0,3,0,71,75,30,10,6,6,0,0,0,0,3,3,1,1,2,2,0,0,0,0,0,0,66,66,4,4,7,7,7,7
Taji Simmons,K,WPG,27,500000,2025,39,39,18,35,40,57,5,4,10,0,0,9,5,0,0,24,0,0,0,71,39,28,19,0,0,5,7,0,0,1,1,3,3,4,4,7,8,10,10,11,11,39,39,7,7,19,19,14,14
Butch Slayton,K,EDM,28,500000,2025,34,34,42,32,44,29,18,20,19,16,3,5,2,0,1,3,0,3,0,71,31,38,31,12,12,9,9,0,0,4,4,6,6,9,9,8,8,5,5,6,6,34,34,15,15,26,26,21,21
Justin Fordham,K,HOU,31,500000,2026,48,48,18,19,10,55,22,13,0,8,0,0,1,10,0,12,0,0,0,70,52,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,11,11,0,0,0,0
Kevin Gonzalez,K,LAE,25,500000,2025,35,40,44,39,49,19,5,17,18,6,19,0,10,4,0,39,25,3,0,70,34,22,23,10,13,16,20,0,3,8,8,10,13,14,19,21,27,21,26,24,27,35,40,6,6,29,31,22,26
Alex Williams,K,CLE,39,500000,2025,44,44,18,0,0,22,11,7,6,0,0,0,0,5,0,9,0,0,0,69,48,43,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,12,12,0,0,0,0
Sam Moore,K,BOS,25,500000,2025,47,51,26,34,68,73,33,39,3,17,0,19,28,2,0,2,0,14,9,68,53,53,63,14,20,18,19,9,11,12,17,7,11,13,18,14,15,13,18,15,16,47,51,43,44,65,68,50,57
Sammie Eberhardt,K,IND,25,500000,2026,44,47,30,15,44,16,22,20,26,9,0,0,33,0,6,14,2,0,0,68,50,8,17,10,15,7,11,6,7,7,8,0,4,2,7,4,6,8,13,8,10,44,47,0,3,24,29,19,22
Jeremiah Thomas,K,SAC,29,500000,2026,43,43,32,22,30,25,22,3,10,16,0,0,0,9,0,0,0,0,0,68,48,41,16,3,3,1,1,0,0,0,0,1,1,2,2,1,1,0,0,0,0,43,43,10,10,14,14,12,12
Ed Norwood,P,UTA,32,500000,2027,53,53,32,0,4,7,15,0,21,13,0,0,0,0,0,0,0,0,1,68,34,60,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,53,53,0,0,0,0
Leon Basile,K,TOR,42,500000,2025,29,29,20,0,0,0,4,0,0,0,0,0,0,4,0,19,0,0,0,68,27,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,4,4,0,0,0,0
Bobby Baker,K,MIN,30,500000,2026,71,71,31,7,33,49,29,24,24,11,0,1,10,0,0,43,0,0,0,67,92,29,35,10,10,0,0,0,0,0,0,0,0,0,0,0,0,15,15,12,12,71,71,13,13,15,15,11,11
Vaughn Mendoza,K,MLB,22,500000,2027,51,65,33,26,42,41,17,3,3,3,0,6,12,5,0,17,1,0,0,67,58,18,4,1,7,6,11,0,7,4,8,3,8,5,14,6,14,9,19,9,16,51,65,0,7,21,29,16,23
Tevin Yost,K,SEL,27,500000,2025,42,42,6,5,51,29,1,23,18,24,0,0,0,0,16,0,1,0,19,67,47,16,39,1,1,3,3,0,1,0,1,0,0,0,0,1,1,5,6,5,5,42,42,10,10,39,39,30,30
Len Higgins,K,BUF,36,500000,2025,43,43,21,0,0,18,0,1,0,0,0,0,0,15,0,9,0,0,0,67,49,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,0,0,0,0,0,0
Jeffrey Welch,K,DP,22,500000,2026,47,61,40,19,36,37,14,19,17,16,0,0,12,5,3,6,0,14,9,67,54,27,19,8,20,4,8,0,7,4,10,2,10,6,16,5,10,3,9,3,13,47,61,6,14,19,28,16,24
Kevin Allen,K,NOL,26,500000,2028,65,68,30,35,35,26,34,34,9,20,2,0,0,20,16,7,0,0,0,66,76,17,16,13,13,6,8,0,2,4,7,10,13,6,7,6,9,2,4,4,5,65,68,2,5,19,19,17,20
Brandon Bolding,K,ANC,35,500000,2025,59,59,45,1,20,0,0,0,0,0,9,0,0,0,11,12,0,10,0,66,66,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,17,17,2,2,0,0
Quan Robertson,K,MAD,28,500000,2027,51,51,29,16,21,35,23,6,7,22,16,0,0,1,3,7,0,0,3,66,59,54,32,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,23,23,6,6,6,6
Chavis Poe,K,MNL,32,500000,2025,38,38,26,0,23,0,20,0,0,4,0,0,4,0,0,12,0,0,6,66,43,27,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,4,4,5,5,2,2
Ricky Sanders,K,FA,31,500000,2025,24,24,43,0,33,22,2,15,0,0,0,9,3,0,3,0,8,8,0,66,22,20,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1,1,13,13,8,8
Orlando Greene,K,DP,21,500000,2026,42,58,33,2,32,42,29,36,14,12,0,0,0,0,0,30,0,0,0,66,49,27,37,10,21,0,2,0,12,0,4,0,7,0,9,0,10,10,20,7,19,42,58,13,23,14,25,11,19
Cody Sylvester,K,OTT,39,500000,2027,65,65,28,0,0,0,28,10,30,0,0,0,0,0,0,0,0,0,0,65,76,23,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,1,1,0,0,0,0
Julian Calhoun,K,BKN,28,500000,2028,59,59,39,33,3,39,17,6,26,1,15,15,0,0,6,1,0,0,0,65,67,17,34,7,7,0,0,0,0,2,2,3,3,2,2,0,0,0,0,0,0,59,59,8,8,0,0,0,0
Steve Kish,K,RIO,28,500000,2026,50,50,40,0,28,69,11,26,12,24,2,1,25,0,0,18,0,0,0,65,59,12,29,6,6,1,1,4,4,2,2,0,0,0,0,0,0,4,4,2,2,50,50,5,5,13,13,12,12
Sam Bradley,K,FA,36,500000,2025,24,24,22,0,0,21,24,4,0,0,0,0,6,0,0,0,0,0,7,65,23,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,4,4,0,0,0,0
Nate Richardson,K,SJ,26,500000,2028,63,63,16,3,50,18,7,22,24,2,1,5,16,1,0,34,0,0,0,64,73,51,37,3,6,4,4,0,2,0,2,0,2,0,0,1,1,18,18,15,18,63,63,24,26,30,32,20,23
Eric Curry,K,UTA,25,500000,2025,45,47,28,3,28,15,23,25,4,5,0,8,8,5,4,18,2,1,1,64,55,20,24,3,4,0,2,0,5,0,0,0,1,0,1,0,0,4,7,3,4,45,47,5,9,10,12,6,11
Jake Gibson,K,OKC,28,500000,2025,39,39,15,0,22,35,7,25,0,14,2,1,0,0,0,0,0,0,0,64,46,26,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39,39,8,8,6,6,4,4
Cedric Hines,K,RIO,36,500000,2025,33,33,42,0,0,0,0,42,22,28,32,13,0,0,0,37,0,0,0,64,37,18,31,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33,33,8,8,0,0,0,0
Andy Wren,P,FA,28,500000,2025,34,34,15,18,29,23,29,34,25,19,0,0,0,10,2,6,1,7,0,64,32,58,44,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,34,34,13,13,12,12
Anthony Robbins,K,FA,25,500000,2025,21,24,30,24,23,84,41,14,44,21,0,3,0,0,3,19,11,0,16,64,19,33,36,17,19,0,0,0,4,0,1,0,0,4,6,5,10,2,2,4,9,21,24,15,16,9,13,8,13
Joey Pendleton,K,KAU,26,500000,2025,63,64,16,5,19,1,0,5,5,5,26,17,1,0,0,40,0,4,0,63,74,29,43,0,1,0,1,0,0,0,0,0,2,0,1,0,0,8,11,5,6,63,64,16,16,1,4,0,1
Conner Green,K,SD,26,500000,2027,59,61,25,4,43,54,18,31,16,8,0,1,0,0,0,15,3,0,25,63,70,38,41,7,7,0,2,0,1,0,3,0,0,1,1,3,3,8,10,7,7,59,61,19,21,23,25,17,17
Nick Apple,K,CLB,39,500000,2025,60,60,52,0,0,0,8,6,5,0,0,0,0,0,0,42,0,0,0,63,71,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,60,60,4,4,0,0,0,0
George Goulbourne,P,TPA,29,500000,2028,73,73,37,22,25,16,34,6,13,15,15,0,1,8,0,1,2,0,2,63,29,87,77,8,8,4,4,0,0,0,0,1,1,2,2,1,1,0,0,0,0,27,27,73,73,9,9,7,7
Charles Grant,K,LV,40,500000,2025,56,56,30,4,0,8,4,6,23,0,0,0,5,0,0,0,1,0,0,63,66,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0
Cody Spencer,K,MON,34,500000,2025,39,39,27,6,4,12,0,0,11,0,0,0,0,0,0,32,0,0,0,63,47,44,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,14,14,0,0,0,0
Bailey Claitt,K,BKN,35,500000,2025,29,29,34,0,0,0,7,0,4,0,0,8,0,0,0,7,8,0,12,63,31,20,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,2,2,0,0,0,0
Billy Pearson,K,FA,39,500000,2025,24,24,41,0,0,0,8,1,0,0,0,0,0,0,0,19,0,0,0,63,25,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
Rodrick Barnes,K,BAL,28,500000,2027,65,65,21,5,39,15,14,15,1,5,0,13,0,0,4,25,13,0,9,62,79,16,34,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,10,11,11,65,65,8,8,19,19,14,14
Darryl Bourdeau,K,AUS,33,500000,2025,56,56,43,3,7,7,11,0,29,3,0,0,0,0,0,20,0,6,0,62,67,28,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0,0,0
James Willis,K,JAX,27,500000,2025,35,35,38,6,58,47,17,24,21,17,16,8,0,0,2,19,0,3,4,62,41,19,7,12,13,11,13,0,0,0,0,0,0,4,4,6,8,16,17,14,14,35,35,0,0,46,46,34,34
Trey Connolly,K,TPA,34,500000,2025,36,36,45,3,23,0,0,0,0,19,2,0,0,0,13,22,0,0,0,62,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,36,36,0,0,8,8,7,7
Nakia Washington,K,MXC,41,500000,2025,31,31,25,0,0,0,21,0,0,0,0,0,0,0,0,21,0,0,0,62,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,31,0,0,0,0,0,0
Eric Brown,K,BEI,26,500000,2027,63,63,51,23,35,83,18,6,9,0,20,0,11,3,1,1,3,1,0,61,77,28,20,7,7,10,10,0,0,6,7,4,5,7,10,6,6,1,4,2,4,63,63,7,7,14,14,9,11
John Ross,K,FA,27,500000,2025,23,23,62,13,29,30,15,0,37,15,6,2,17,1,0,59,3,18,2,61,25,31,31,12,12,5,5,5,5,7,8,2,2,8,8,8,10,21,21,17,17,23,23,12,12,12,14,10,10
Matt Durbin,K,NJ,39,500000,2025,38,38,25,0,0,0,20,6,15,0,0,0,0,0,0,7,12,0,2,60,48,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,3,3,0,0,0,0
Jake Wilson,K,CHA,33,500000,2025,33,33,35,0,16,0,8,20,6,7,0,0,9,0,0,10,0,0,0,60,41,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,9,9,0,0,0,0
Phil Burns,K,ATL,23,500000,2025,26,33,26,16,51,33,6,30,20,13,15,0,0,0,8,8,3,4,0,60,31,29,19,8,17,10,14,0,6,0,5,0,6,3,10,6,12,9,14,9,17,26,33,7,14,34,44,24,34
Bobby Williams,K,LA,40,500000,2025,30,30,33,9,0,0,41,18,19,0,0,0,0,6,0,7,0,0,0,60,36,31,6,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,3,3,0,0,0,0
Tommie Ealy,K,LIS,35,500000,2027,56,56,29,0,0,4,15,20,14,18,0,16,3,8,0,0,0,0,0,59,71,45,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,12,12,0,0,0,0
Mike Copeland,K,VB,25,500000,2025,38,43,38,11,46,51,4,46,0,31,0,2,8,16,0,51,0,0,5,59,48,42,12,8,13,6,10,0,2,2,6,1,4,3,7,6,7,24,29,20,26,38,43,9,12,34,40,28,32
Stephen Sanders,K,BER,35,500000,2025,38,38,35,0,0,0,6,13,6,2,0,0,0,0,0,0,0,0,6,59,50,32,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,4,4,0,0,0,0
Willy Carroll,K,WAS,31,500000,2025,37,37,43,4,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,59,47,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37,6,6,0,0,0,0
Arian Hatton,K,BOS,37,500000,2025,36,36,10,0,0,0,17,0,16,0,0,0,0,0,0,0,0,0,18,59,46,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,9,9,0,0,0,0
John Long,K,SAC,28,500000,2025,27,27,17,0,28,23,16,10,28,5,0,0,0,0,5,29,0,0,13,59,33,26,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,8,5,5,27,27,0,0,10,10,6,6
Justin Mitchell,P,PAR,24,500000,2029,68,75,26,12,20,7,18,15,13,9,3,2,0,0,0,34,0,0,0,58,7,75,76,3,8,0,1,0,6,0,3,0,6,0,5,0,5,7,11,5,9,13,16,68,75,4,8,2,5
Tyler Fox,K,LA,30,500000,2026,62,62,41,30,55,73,14,39,2,18,0,0,0,2,8,20,1,4,0,58,77,21,19,11,11,11,11,0,0,4,4,8,8,10,10,12,12,15,15,16,16,62,62,4,4,44,44,34,34
Christian Williams,K,VAN,34,500000,2027,57,57,24,11,0,0,0,0,20,3,0,0,0,0,0,6,0,0,0,58,73,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,7,7,0,0,0,0
Jess Wren,K,HAW,38,500000,2025,44,44,28,0,0,3,9,21,0,0,0,0,11,0,0,0,4,0,11,58,60,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,1,1,0,0,0,0
Marquan Satchell,K,BUE,34,500000,2025,42,42,37,0,14,1,17,0,12,0,0,0,1,0,0,11,0,0,0,58,57,21,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,10,10,0,0,0,0
Isaiah Locke,K,PIT,23,500000,2025,32,38,27,25,46,71,8,17,18,9,0,6,0,8,0,9,3,4,0,58,41,26,33,5,10,6,8,0,8,0,6,3,7,5,11,7,14,7,11,8,17,32,38,11,19,27,37,21,27
Blake Harper,K,BUE,28,500000,2025,32,32,28,12,13,63,3,13,14,9,0,5,1,5,13,12,0,0,0,58,41,34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,9,9,0,0,0,0
Scott Miller,K,CGY,33,500000,2025,32,32,36,0,18,15,11,0,13,0,0,0,0,0,0,4,0,0,0,58,41,33,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,8,8,0,0,0,0
Jereme Coleman,K,LAE,33,500000,2025,30,30,21,0,14,51,17,0,16,4,0,0,1,0,0,31,0,0,1,58,38,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,30,30,3,3,0,0,0,0
Nick Overton,K,ANC,28,500000,2025,28,28,17,17,31,52,19,3,18,0,0,8,0,2,0,17,3,0,0,58,35,20,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,28,28,11,11,11,11,7,7
Hayden Smith,K,AUS,36,500000,2025,29,29,40,0,0,0,7,21,10,0,0,0,0,0,0,0,0,0,0,58,37,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,1,1,0,0,0,0
Harold Robertson,K,FA,35,500000,2025,25,25,36,0,0,24,1,26,24,3,0,0,0,0,0,15,0,0,0,58,31,27,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,3,3,0,0,0,0
Malakai Brand,K,DP,22,500000,2026,32,44,21,21,51,18,9,5,11,17,12,2,0,3,0,13,0,0,0,58,41,47,3,2,11,10,18,0,7,0,4,0,5,3,11,5,13,10,17,10,18,32,44,8,15,36,46,27,37
Rocco Barlett,K,IST,27,500000,2026,53,53,39,47,54,0,0,10,0,11,9,0,1,0,13,23,0,0,0,57,69,13,20,3,4,16,17,0,0,7,7,13,14,14,14,15,15,16,16,17,17,53,53,2,2,40,41,29,29
Jerome Corley,K,WAS,30,500000,2025,30,30,43,11,18,24,14,0,13,12,0,0,0,5,0,14,0,0,3,57,39,33,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,10,10,3,3,2,2
Shaun Pawlak,K,NOL,41,500000,2025,29,29,28,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,57,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0
Hunter Parker,K,DEL,35,500000,2025,27,27,31,0,0,10,18,10,0,0,0,0,0,0,0,2,0,0,0,57,35,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,6,6,0,0,0,0
Marco Richardson,K,DP,21,500000,2026,26,36,47,8,40,57,25,26,18,8,0,0,5,10,5,26,14,3,9,57,33,54,17,12,23,3,7,0,8,2,9,1,8,5,14,8,16,12,22,13,26,26,36,16,25,20,29,15,24
Johnathon Davis,K,DP,22,500000,2026,42,52,45,7,53,52,13,7,9,8,0,0,0,0,0,27,0,2,0,57,57,22,27,4,12,5,10,0,9,0,4,0,7,4,12,6,13,18,25,15,27,42,52,8,13,37,49,24,37
Corbin Elmore,P,BEI,29,720000,2028,75,75,21,48,38,41,42,9,3,24,1,2,0,18,16,46,0,1,0,56,30,93,96,8,8,9,9,0,0,5,5,13,13,8,8,11,11,18,18,18,18,23,23,75,75,22,22,21,21
Willie Beadle,K,ROM,39,500000,2026,48,48,47,0,0,0,7,0,8,0,0,0,0,0,0,1,0,9,0,56,66,31,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,48,7,7,0,0,0,0
Justin Bristow,P,CHA,32,500000,2027,54,54,40,17,24,45,19,27,16,16,7,10,0,5,0,26,0,0,0,56,21,65,63,10,10,1,1,0,0,0,0,0,0,1,1,1,1,6,6,5,5,18,18,54,54,8,8,7,7
John Mitchell,K,PAR,25,500000,2025,35,37,36,0,33,13,38,16,17,3,4,0,0,5,0,24,0,18,1,56,48,26,19,9,11,0,3,0,2,0,2,0,1,0,2,0,1,8,12,6,8,35,37,6,8,13,16,9,11
Reggie Lester,K,LON,37,500000,2025,29,29,34,1,0,27,14,0,35,0,0,13,0,5,0,2,0,0,0,56,38,51,29,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,19,19,0,0,0,0
Michael Pinson,K,FA,35,500000,2025,21,21,43,0,11,10,12,13,21,1,0,0,0,11,0,16,0,0,0,56,27,23,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,2,2,0,0,0,0
Nathan Rouse,K,TOK,25,500000,2026,40,43,13,1,47,86,26,13,19,6,0,9,0,0,0,3,12,0,5,55,56,46,27,4,6,0,0,0,3,0,2,0,1,0,2,2,3,5,8,6,9,40,43,17,18,26,28,19,22
Allen Upshaw,P,LV,29,500000,2025,53,53,12,2,11,17,5,3,12,26,5,1,5,4,0,19,26,0,0,55,26,68,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,53,53,0,0,0,0
Amir Guest,K,JKT,28,500000,2025,41,41,31,22,39,60,4,9,1,25,1,5,1,0,0,14,7,0,5,55,57,55,14,0,0,5,6,0,0,0,0,1,1,4,4,6,6,7,7,8,8,41,41,15,15,23,23,20,20
Anthony Hester,K,CIN,24,500000,2025,32,40,33,2,48,25,36,2,10,2,0,0,0,0,0,16,0,0,2,55,43,44,4,5,10,1,3,0,3,0,5,0,4,0,6,2,7,11,18,9,16,32,40,7,13,27,32,19,24
Tanner Peake,K,FA,26,500000,2025,23,23,59,27,49,43,24,5,0,6,0,16,0,0,6,3,0,6,0,55,30,45,34,7,8,9,10,0,1,8,8,9,9,12,13,10,10,7,9,8,11,23,23,19,22,30,30,22,26
Tevin Bacon,K,DP,22,500000,2026,31,40,19,0,10,20,33,18,6,5,1,0,4,0,0,16,18,0,14,55,42,25,27,1,8,0,1,0,7,0,3,0,5,0,9,0,5,0,6,0,6,31,40,8,16,0,6,0,5
Riley Laurinaitis,K,CHA,31,500000,2026,50,50,5,27,24,23,17,12,23,13,2,0,0,0,12,5,0,2,2,54,70,47,40,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,23,23,8,8,7,7
Tavis Burton,P,DET,34,500000,2025,63,63,17,0,3,0,27,20,16,0,1,0,0,0,0,16,0,16,0,54,28,69,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,63,63,0,0,0,0
Mario Coleman,P,SAC,23,500000,2025,42,53,50,62,29,64,28,42,20,16,0,0,2,25,28,19,4,0,11,54,42,73,42,21,29,11,17,0,5,15,24,24,33,18,27,16,23,5,13,9,18,30,36,42,53,13,19,13,20
Charles Miller,P,NOL,24,500000,2026,43,50,24,42,33,31,15,4,19,32,0,0,0,7,2,7,0,0,0,54,53,75,41,6,13,6,11,0,3,1,6,7,13,6,11,6,8,1,5,3,7,38,45,43,50,19,24,19,25
Lucas Albrecht,K,OAK,28,500000,2025,38,38,27,9,46,41,18,7,4,4,4,9,6,0,5,6,0,7,5,54,55,23,46,0,0,4,4,0,0,0,0,0,0,1,1,2,2,6,6,6,6,38,38,15,15,25,25,18,18
Jonah Troutman,P,BKN,24,500000,2025,41,45,46,2,61,30,6,17,15,12,0,0,0,8,12,4,0,0,0,54,30,55,58,7,13,7,9,0,7,1,4,2,6,4,8,5,10,12,16,11,17,22,25,41,45,50,59,36,43
