Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Casey Spencer,P,ROM,22,520000,2026,65,82,46,9,44,41,1,29,4,28,0,1,0,0,7,18,0,8,0,30,19,69,75,6,13,4,10,0,10,0,6,0,6,4,14,4,11,11,20,9,16,8,15,65,82,30,39,24,34
Nik Edwards,P,ATH,37,500000,2026,56,56,10,0,0,0,22,0,0,0,0,0,0,0,0,0,0,8,0,25,0,69,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,56,0,0,0,0
Matt Yang,P,LV,32,500000,2026,53,53,46,23,11,45,36,30,12,0,0,0,4,0,4,16,22,0,0,25,26,69,57,12,12,0,0,0,0,1,1,1,1,4,4,6,6,0,0,1,1,8,8,53,53,0,0,0,0
Chris Dowdell,P,TOK,35,500000,2025,43,43,49,0,0,22,18,0,0,6,0,0,14,0,0,2,0,0,14,14,36,69,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,43,43,0,0,0,0
Sam Walker,P,CHA,26,500000,2025,50,50,7,22,29,21,35,29,15,9,3,0,1,3,6,24,0,31,0,24,31,68,55,7,9,0,0,0,1,0,1,0,1,1,2,2,2,6,6,5,6,10,11,50,50,11,13,9,9
Martin Tiller,P,SAC,30,500000,2026,48,48,25,5,28,23,26,14,13,0,0,0,0,17,4,11,0,30,0,49,12,68,54,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,12,48,48,9,9,5,5
Robert Dillard,P,RIO,29,500000,2027,65,65,39,32,31,32,21,26,27,19,0,0,1,35,0,0,2,0,7,40,41,67,77,14,14,5,5,0,0,5,5,10,10,7,7,6,6,0,0,1,1,20,20,65,65,15,15,14,14
Matt Nobles,P,SD,23,500000,2026,36,45,36,48,33,52,20,26,1,24,0,0,0,0,6,3,6,0,11,36,26,67,38,9,16,8,13,0,6,4,9,10,19,12,21,12,18,0,5,4,11,12,20,36,45,18,24,17,27
Jamie Cameron,P,ANC,23,500000,2026,37,43,14,0,38,31,6,19,3,1,0,5,2,1,0,19,7,0,2,38,39,67,39,0,4,0,4,0,7,0,5,0,5,0,7,0,7,7,15,7,16,18,24,37,43,17,25,12,21
John McKinley,P,MEM,23,500000,2025,33,39,39,3,60,46,2,8,19,4,0,0,0,0,9,13,8,0,13,25,19,67,34,3,9,6,9,0,5,0,6,0,6,5,13,8,15,15,21,15,21,5,12,33,39,46,54,30,37
Tyson Fortt,P,FA,37,500000,2025,32,32,42,1,0,0,3,12,13,0,0,0,0,0,0,32,0,0,0,29,43,67,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,32,32,0,0,0,0
Easton Johnson,P,LA,29,500000,2027,62,62,39,12,33,75,14,14,25,46,1,0,0,12,0,21,0,0,0,34,2,66,70,10,10,2,2,0,0,0,0,0,0,1,1,1,1,7,7,6,6,2,2,62,62,22,22,22,22
Alex Green,P,FA,37,500000,2025,32,32,20,22,0,0,16,13,6,0,0,0,0,0,0,40,0,0,9,36,30,66,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,14,32,32,0,0,0,0
Bryan Carrington,P,MIL,32,500000,2029,67,67,35,0,15,59,0,0,4,0,0,0,0,0,0,5,0,0,0,14,0,65,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,0,0,0,0
Kyle Barnes,P,KAU,41,500000,2027,64,64,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0
Carter Henry,P,FA,41,500000,2025,35,35,31,0,0,0,0,0,15,7,0,4,0,0,0,6,0,0,0,40,0,65,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,35,35,0,0,0,0
Demarco McAllister,P,ATL,25,500000,2027,69,71,58,23,54,50,35,22,3,17,18,3,29,0,0,8,0,17,19,58,39,64,89,16,19,18,19,11,16,14,17,7,11,15,19,13,17,11,16,11,15,31,33,69,71,40,43,30,32
Joe Brown,P,VAN,26,500000,2026,54,56,19,26,27,63,19,3,15,4,0,0,0,0,17,18,0,0,1,37,19,64,64,1,3,0,0,0,1,0,0,2,4,0,0,1,1,3,5,3,3,10,13,54,56,9,11,6,9
Ryan Shaheen,P,NOL,26,500000,2025,54,54,31,2,50,36,41,31,4,15,3,0,8,4,0,26,0,1,0,18,33,64,64,11,11,5,5,0,2,0,0,0,2,0,0,2,2,15,17,13,16,8,10,54,54,34,37,24,24
Thaddeus Thomas,P,BEL,33,500000,2025,42,42,37,0,0,13,32,17,14,18,0,0,8,0,1,1,0,0,0,32,23,64,51,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,42,42,0,0,0,0
Jim Perkins,P,CHI,27,500000,2026,38,38,17,16,31,39,40,5,3,21,5,0,0,4,4,28,12,0,26,54,42,64,43,3,3,1,1,0,0,0,1,0,0,2,2,5,5,8,8,9,9,30,30,38,38,15,17,13,14
Darrius Brown,P,TOR,28,500000,2028,64,64,20,15,54,75,0,5,0,6,0,0,0,0,6,4,0,0,0,44,55,63,76,0,0,5,5,0,0,0,0,0,0,1,1,4,4,8,8,8,8,32,32,64,64,38,38,25,25
Ronnie Moore,P,MLB,27,500000,2026,62,62,32,7,17,37,32,17,16,16,0,5,0,6,2,5,5,0,1,23,27,63,73,7,7,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,8,62,62,2,2,2,4
Charles Lane,P,SA,31,500000,2028,63,63,37,0,24,44,33,19,11,12,0,0,0,5,0,11,18,0,0,21,25,63,75,7,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,6,6,63,63,7,7,5,5
Foster Stover,P,CLB,30,500000,2025,42,42,29,22,29,53,0,14,13,22,0,0,0,0,14,24,2,2,0,14,21,63,52,1,1,1,1,0,0,0,0,2,2,2,2,3,3,7,7,6,6,2,2,42,42,14,14,13,13
Justin Nolen,P,ATH,28,500000,2025,38,38,23,8,32,31,24,2,15,0,5,0,0,0,0,4,0,2,11,37,14,63,45,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,38,38,12,12,7,7
Demarrio Ponder,P,AUS,37,500000,2027,59,59,11,5,0,0,27,0,27,0,3,11,0,0,0,10,6,0,0,34,23,62,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,59,59,0,0,0,0
Delvin Atkinson,P,BAL,37,500000,2025,42,42,26,0,0,3,0,15,21,0,0,0,0,0,0,7,0,0,0,0,0,62,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,0,0,0,0
Chris Henderson,P,RIO,32,500000,2025,39,39,43,0,23,35,9,27,14,26,0,0,2,4,0,17,0,0,0,32,39,62,48,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,16,16,39,39,9,9,9,9
Brandon Highsmith,P,MIN,32,500000,2025,38,38,23,16,20,31,19,20,0,11,0,0,0,0,0,29,0,27,0,13,28,62,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,3,5,5,38,38,4,4,3,3
Joel Wisniewski,P,FA,39,500000,2025,35,35,27,0,0,0,9,11,0,0,0,0,0,0,0,27,0,0,0,17,0,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,35,0,0,0,0
Darron Williams,P,FA,34,500000,2025,32,32,26,10,16,2,0,5,28,0,0,0,5,0,0,0,0,0,0,36,18,62,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,32,32,0,0,0,0
Jonathan Sandberg,P,FA,39,500000,2025,30,30,43,0,0,0,7,14,0,0,0,0,0,0,0,17,0,0,0,24,11,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,30,0,0,0,0
Sean Taylor,P,KC,36,500000,2025,41,41,44,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,10,23,61,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,41,41,0,0,0,0
Stanley Brooks,P,PHO,31,500000,2025,38,38,45,25,20,28,0,23,4,0,0,0,1,0,0,4,0,0,0,39,34,61,46,2,2,0,0,0,0,1,1,2,2,4,4,1,1,0,0,0,0,17,17,38,38,2,2,0,0
Keith Drummond,P,FA,28,500000,2025,34,34,50,0,57,55,16,35,16,4,22,3,21,0,6,22,16,5,4,36,15,61,41,14,14,14,14,5,5,6,6,0,0,6,6,11,11,17,17,18,18,8,8,34,34,39,39,25,25
David Fowler,P,DP,21,500000,2026,47,64,19,22,39,40,7,8,22,17,0,0,0,11,0,26,0,6,0,24,20,61,59,2,12,3,6,0,10,0,5,0,8,1,12,4,15,11,19,10,20,5,11,47,64,21,32,18,30
Kyle Cook,P,PIT,28,500000,2027,53,53,58,28,25,45,21,24,3,3,0,0,0,0,3,37,0,3,4,45,33,60,66,9,9,2,2,0,0,4,4,6,6,9,9,7,7,11,11,10,10,18,18,53,53,7,7,4,4
Greg Nance,P,FA,25,500000,2025,32,35,37,1,25,70,14,12,22,21,2,2,0,0,0,16,0,0,0,58,28,60,38,5,6,0,0,0,4,0,3,0,4,0,5,0,1,2,2,1,5,23,24,32,35,10,14,9,10
Sam Jones,P,FA,28,500000,2025,29,29,31,1,28,30,28,15,36,0,0,0,0,27,12,15,12,21,14,35,1,60,34,10,10,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,2,2,29,29,9,9,4,4
Dorian Fee,P,DP,21,500000,2026,38,50,25,12,15,39,30,8,39,14,0,0,0,5,4,12,0,6,13,27,30,60,47,9,22,0,4,0,12,0,7,0,8,0,8,0,8,0,10,0,8,11,21,38,50,0,9,0,8
Brayden Goolsby,P,OKC,37,500000,2028,65,65,34,0,0,0,0,0,0,0,0,4,0,0,38,31,0,0,0,35,21,59,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,65,65,0,0,0,0
DeAndre Grissom,P,OTT,28,500000,2025,53,53,27,21,42,33,14,1,33,5,0,8,1,0,5,40,1,19,3,29,23,59,68,6,6,4,4,0,0,0,1,1,1,5,5,7,7,18,18,16,16,8,8,53,53,22,22,16,16
Jamel Schachtner,P,EDM,25,500000,2025,35,37,28,8,17,19,8,15,6,4,7,3,0,0,30,3,16,0,4,17,2,59,45,0,5,0,0,0,2,0,0,0,3,0,2,0,4,0,0,0,1,0,4,35,37,0,1,0,5
Sean Finlayson,P,FA,28,500000,2025,32,32,23,21,23,30,19,1,11,14,4,0,0,0,7,0,0,0,13,39,17,59,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,10,32,32,7,7,6,6
Tyler Snyder,P,POR,31,500000,2027,54,54,10,16,0,24,19,0,0,0,7,0,0,11,0,30,0,18,0,26,29,58,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,54,54,0,0,0,0
Branton Redmond,P,HOU,33,500000,2025,53,53,19,11,1,57,0,19,18,0,3,0,2,0,0,0,0,0,0,33,25,58,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,53,53,0,0,0,0
Josh Stevenson,K,BEL,29,500000,2025,38,38,21,23,40,31,15,3,0,5,17,0,0,0,0,47,0,0,0,64,44,58,27,0,0,7,7,0,0,0,0,0,0,1,1,5,5,19,19,17,17,38,38,23,23,19,19,15,15
Anthony Bray,P,SIN,22,500000,2025,26,38,24,34,30,31,31,15,18,9,0,5,3,0,8,16,8,0,2,28,43,58,33,8,19,3,9,0,6,1,6,4,10,5,14,7,15,4,11,6,12,16,23,26,38,13,21,10,16
Mitch O'Quinn,K,NOL,26,500000,2029,67,67,20,8,35,37,8,6,8,27,0,6,27,20,3,5,0,0,1,64,84,57,38,0,3,4,5,4,6,4,5,0,0,0,0,0,0,1,4,1,3,67,67,29,29,20,23,18,18
Donald Naylor,K,MLB,32,500000,2027,65,65,6,51,26,30,0,0,2,0,0,0,25,0,3,35,0,0,0,75,66,57,31,0,0,6,6,0,0,5,5,5,5,4,4,7,7,9,9,9,9,65,65,24,24,8,8,5,5
Jarrett Wilson,P,SIN,24,500000,2025,37,43,19,0,36,28,25,19,1,20,14,0,0,0,0,28,1,0,3,42,28,57,49,3,9,2,2,0,6,0,1,0,4,0,5,0,3,10,15,8,12,15,19,37,43,18,23,15,22
Brendan Blasingame,P,UTA,25,500000,2025,32,37,40,27,18,27,18,8,0,9,2,0,0,0,0,1,0,0,0,30,20,57,43,2,5,0,1,0,1,0,2,2,4,3,8,0,2,0,2,0,4,8,13,32,37,2,5,1,5
Shane Samuels,P,DAL,33,500000,2025,50,50,24,7,6,21,14,17,14,9,0,10,22,0,0,14,0,0,0,52,40,56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,50,50,0,0,0,0
Drew Stokes,P,DP,22,500000,2026,25,36,26,11,28,38,17,2,0,17,8,0,0,0,25,24,9,0,0,14,29,56,33,0,7,1,6,0,7,0,4,0,6,0,10,1,7,6,13,6,15,5,11,25,36,12,18,10,19
Alex Logan,K,POR,24,500000,2026,41,49,25,1,20,27,6,1,0,5,0,1,6,23,0,2,23,27,1,65,48,55,30,0,5,0,0,0,4,0,2,0,2,0,7,2,5,0,5,0,3,41,49,23,30,3,6,0,2
David Reed,P,LIS,24,500000,2026,53,61,10,12,35,53,27,0,10,3,0,9,0,0,0,6,12,0,6,39,26,55,71,0,7,0,2,0,7,0,4,0,3,0,4,2,4,1,3,3,9,14,18,53,61,15,19,11,18
Marcus Young,P,MNL,33,500000,2026,56,56,16,24,38,6,6,16,10,6,0,0,2,11,0,42,1,17,14,53,39,55,75,0,0,3,3,0,0,0,0,0,0,5,5,7,7,16,16,15,15,27,27,56,56,19,19,14,14
Emanuel Ray,P,VB,34,500000,2025,41,41,35,0,0,18,0,0,5,0,11,25,0,16,0,54,0,1,4,58,28,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,23,23,41,41,0,0,0,0
Kent Pease,P,FA,27,500000,2025,29,29,20,4,32,32,2,20,7,31,27,0,0,18,0,39,2,2,3,30,9,55,40,1,2,6,6,0,0,0,2,0,0,0,0,0,1,13,13,10,10,4,5,29,29,17,17,16,16
Jake Ryan,P,FA,26,500000,2025,28,30,19,0,36,60,0,11,15,6,13,0,3,0,0,25,0,5,0,25,0,55,38,0,2,1,3,0,2,0,0,0,3,0,0,0,0,9,12,7,7,0,1,28,30,16,17,11,13
Mack Zink,P,DP,22,500000,2026,44,55,16,7,37,21,24,16,15,22,0,0,8,0,0,4,0,7,0,33,21,55,63,4,11,0,4,0,8,0,5,0,7,0,10,0,7,1,10,1,7,9,14,44,55,20,31,18,27
Frank Garcia,P,DP,22,500000,2026,35,48,31,14,30,30,7,24,30,15,0,0,6,2,7,3,0,0,4,22,28,55,49,8,18,0,1,0,9,0,3,0,8,0,10,0,5,0,9,0,7,8,14,35,48,13,20,11,22
Bobby Smith,P,JKT,37,500000,2025,57,57,44,0,0,0,25,8,30,0,9,0,0,0,0,0,0,0,0,28,33,54,77,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,57,57,0,0,0,0
Kevis Wilson,P,RAL,32,500000,2025,38,38,28,15,3,10,17,17,15,11,6,0,9,0,5,17,1,0,0,28,16,54,53,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,38,38,0,0,0,0
Trey Wilson,P,WPG,35,500000,2025,36,36,33,8,0,21,31,22,7,12,0,0,0,0,0,38,0,13,0,32,28,54,51,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,11,11,36,36,0,0,0,0
Brandon Schumacher,P,ABQ,24,500000,2025,41,48,17,0,17,17,34,4,0,0,0,1,25,7,5,31,0,0,1,26,9,53,59,0,6,0,2,0,5,0,3,0,6,0,3,0,6,4,9,1,3,2,6,41,48,0,6,0,6
Guy Carpenter,P,WPG,23,500000,2026,34,42,19,7,54,29,1,15,20,3,14,5,0,0,0,30,0,0,0,20,34,53,49,2,7,7,12,0,6,0,6,0,4,0,7,3,9,18,25,16,26,9,13,34,42,35,46,23,32
Isaiah Coley,K,MEM,33,500000,2026,47,47,41,42,10,30,0,12,9,0,0,24,0,0,0,15,0,0,0,37,83,52,23,1,1,0,0,0,0,5,5,6,6,6,6,3,3,0,0,0,0,47,47,17,17,0,0,0,0
Frank Gipson,P,MAD,33,500000,2026,60,60,50,17,10,70,1,36,0,10,0,0,0,0,0,0,0,0,19,36,50,52,82,4,4,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,23,23,60,60,0,0,0,0
Ali Abram,K,ORL,33,500000,2025,42,42,34,0,7,23,29,26,33,10,19,3,8,16,0,39,18,0,3,39,75,52,47,12,12,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,42,42,32,32,0,0,0,0
Tanner Covington,P,CAI,25,500000,2025,38,43,28,18,44,18,3,13,0,15,0,8,0,0,2,20,24,0,3,20,36,52,57,0,3,4,4,0,4,0,4,0,1,5,7,11,13,11,15,14,17,10,12,38,43,25,29,21,27
Marcus Lockett,K,BOS,23,500000,2025,22,30,26,15,42,60,8,17,1,20,0,0,0,9,0,10,0,0,5,48,36,52,21,0,7,3,7,0,5,0,4,0,3,1,8,2,8,6,10,6,12,22,30,17,26,24,31,21,31
Max Hicks,P,FA,26,500000,2025,29,30,24,0,37,24,32,0,0,4,0,32,0,0,0,28,0,0,0,20,11,52,42,0,0,0,0,0,0,0,3,0,1,0,1,0,0,11,13,8,8,1,3,29,30,17,17,12,12
Jonathan Walker,K,FA,24,500000,2025,21,24,32,10,27,30,28,0,13,25,0,0,0,1,0,18,0,2,4,58,25,52,16,4,8,0,3,0,5,0,3,0,2,0,4,0,4,4,7,2,5,21,24,14,16,13,17,12,15
Eric Moss,K,SEL,33,500000,2029,74,74,35,2,10,22,29,20,10,5,0,0,8,0,6,20,0,0,12,87,78,51,39,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,26,26,0,0,0,0
Channing DiLiegro,P,BEI,37,500000,2025,44,44,20,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,31,0,51,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,44,44,0,0,0,0
Jake Young,K,KC,30,500000,2025,38,38,23,16,0,35,0,4,26,6,0,0,0,6,0,21,0,0,0,53,56,51,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,26,26,0,0,0,0
