Name,Pos,Team,Age,Contract,Exp,Ovr,Pot,Hgt,Str,Spd,End,ThV,ThP,ThA,BSc,Elu,RtR,Hnd,RBk,PBk,PCv,Tck,PRs,RnS,KPw,KAc,PPw,PAc,OvrQB,PotQB,OvrRB,PotRB,OvrWR,PotWR,OvrTE,PotTE,OvrOL,PotOL,OvrDL,PotDL,OvrLB,PotLB,OvrCB,PotCB,OvrS,PotS,OvrK,PotK,OvrP,PotP,OvrKR,PotKR,OvrPR,PotPR
Kyron Donaldson,K,BER,32,500000,2025,44,44,10,0,13,16,11,19,21,7,16,0,0,0,0,28,0,0,4,76,42,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,44,44,4,4,0,0,0,0
Stephen Gibson,K,MLB,31,500000,2029,66,66,36,2,50,14,36,17,2,22,4,0,2,0,0,23,0,2,7,75,70,19,32,8,8,5,5,0,0,0,0,0,0,1,1,3,3,14,14,12,12,66,66,8,8,36,36,27,27
DeJuan Shell,K,ANC,33,500000,2028,64,64,43,5,14,0,23,21,9,0,0,0,0,0,0,1,3,0,2,75,65,21,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,8,8,0,0,0,0
Josh Block,K,BUE,27,500000,2026,41,41,54,1,34,77,25,29,8,5,8,3,0,9,16,16,0,5,0,75,37,39,25,11,11,2,2,0,0,1,1,1,1,1,1,1,1,6,6,5,5,41,41,13,13,14,14,10,12
DeWayne Perez,K,MEM,24,500000,2025,66,74,33,8,23,67,20,7,22,14,0,0,13,0,3,16,15,0,0,73,73,37,38,5,11,0,0,0,7,0,5,0,3,0,7,1,7,1,7,3,9,66,74,17,22,7,11,5,9
Daniel Smith,K,ABQ,22,500000,2028,60,76,40,8,6,36,19,22,5,21,22,0,0,16,0,27,0,5,0,73,61,18,17,6,14,0,4,0,7,0,6,0,5,0,7,0,8,0,6,0,8,60,76,2,7,0,8,0,9
George Noil,K,MIL,32,500000,2025,47,47,27,8,19,14,3,0,17,7,0,0,11,0,9,13,0,0,0,73,48,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,0,0,2,2,1,1
Jim Willingham,K,SJ,31,500000,2026,53,53,34,16,34,26,1,16,20,12,0,0,0,0,0,31,0,14,0,72,55,23,12,4,4,1,1,0,0,0,0,0,0,3,3,4,4,11,11,10,10,53,53,2,2,16,16,13,13
Tony Barr,K,EDM,31,500000,2026,50,50,32,20,37,36,2,0,0,7,2,0,22,0,1,23,0,0,1,72,51,41,56,0,0,5,5,2,2,4,4,0,0,2,2,4,4,9,9,9,9,50,50,31,31,18,18,13,13
Sean Coffman,K,SA,28,500000,2025,47,47,29,1,22,18,24,14,0,6,1,0,0,0,0,26,0,0,0,72,49,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,2,47,47,8,8,5,5,2,2
Marcus Bird,K,LV,28,500000,2026,42,42,35,1,37,14,17,25,24,26,0,0,0,6,0,0,3,0,7,72,42,43,28,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,42,42,16,16,21,21,18,18
Clayton Taylor,K,RAL,30,500000,2026,48,48,40,0,13,39,32,0,0,15,24,10,0,0,0,32,0,0,0,71,51,25,25,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,48,48,8,8,0,0,0,0
Mychael Cornley,K,IST,28,500000,2026,38,38,15,13,30,30,24,0,7,11,7,0,4,0,3,5,0,11,0,71,36,16,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,2,2,12,12,9,9
Mathew Rice,K,STL,26,500000,2025,47,47,38,18,56,23,29,3,14,11,16,4,18,6,7,8,25,0,0,70,51,46,19,9,12,15,15,3,4,7,8,4,4,8,11,15,16,11,11,16,18,47,47,14,14,41,42,29,32
Tyler Joseph,K,TPA,25,500000,2025,62,68,41,26,41,22,8,18,31,31,0,5,4,0,0,16,8,4,33,69,66,42,12,12,17,7,10,0,3,3,7,4,5,12,17,12,17,9,14,10,13,62,68,9,11,26,30,24,29
Tobias Harris,K,SEA,22,500000,2026,38,49,16,8,18,39,28,4,23,14,2,0,0,8,0,6,0,0,4,69,40,27,32,3,12,0,5,0,10,0,5,0,5,0,8,0,5,0,8,0,8,38,49,11,17,3,12,2,7
Saj Beck,K,EDM,25,500000,2025,32,33,25,5,45,37,16,15,5,14,0,11,2,0,1,4,2,0,0,68,30,16,14,1,5,2,3,0,5,0,0,0,0,0,1,0,3,5,10,5,7,32,33,0,1,26,28,21,23
Curtis Peterson,K,HAW,25,500000,2025,26,29,39,4,40,36,15,6,28,6,0,3,2,5,0,37,6,2,8,68,23,39,40,6,11,1,1,0,5,0,4,0,4,2,7,4,6,16,17,14,18,26,29,19,23,20,24,15,16
Ben Carter,K,WAS,27,500000,2025,27,27,21,26,50,53,23,6,26,14,16,0,14,1,0,17,1,1,4,68,24,42,37,9,9,13,13,0,0,2,3,1,1,5,5,7,7,12,12,12,12,27,27,19,19,33,33,24,24
Dylan Collins,K,DP,22,500000,2026,54,65,23,17,26,70,29,17,20,0,3,0,0,8,11,17,0,0,0,67,61,27,36,6,16,0,3,0,7,0,6,0,6,0,7,0,6,2,8,2,11,54,65,13,20,7,15,4,10
Ricky Cotton,K,DEL,29,500000,2026,65,65,32,3,31,89,17,20,40,36,1,0,0,13,0,3,39,0,6,66,77,42,29,12,12,0,0,0,0,0,0,0,0,1,1,9,9,0,0,6,6,65,65,16,16,18,18,17,17
A.J. Bond,K,LA,31,500000,2025,50,50,25,0,27,67,7,11,12,3,6,0,0,0,0,33,1,0,0,66,57,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,6,6,50,50,5,5,8,8,4,4
Jacob Hare,K,MON,22,500000,2026,35,44,41,14,43,56,4,26,20,15,0,0,0,4,5,45,9,0,0,66,37,14,19,8,19,4,9,0,8,0,3,1,8,4,14,8,18,20,28,19,29,35,44,2,10,24,36,20,29
Dwight Harris,K,SD,23,500000,2025,23,28,23,25,51,68,6,5,21,25,2,0,13,0,1,14,14,0,3,66,21,53,12,4,9,10,15,0,7,2,7,2,8,6,11,11,16,11,16,14,24,23,28,14,20,40,48,32,42
Justin Elam,K,OTT,33,500000,2028,64,64,12,0,40,24,11,0,0,0,0,0,0,0,0,0,0,0,0,65,74,20,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,64,64,3,3,19,19,13,13
Sam Tasi,K,STL,30,500000,2025,29,29,51,14,36,43,27,8,42,18,0,1,16,1,7,35,0,0,0,65,30,42,50,16,16,5,5,3,3,6,6,2,2,4,4,5,5,14,14,12,12,29,29,27,27,19,19,16,16
James Rudd,K,FA,29,500000,2025,23,23,14,16,13,46,22,2,16,16,4,0,0,7,0,25,2,7,0,65,22,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0
Ethan Parker,K,FA,24,500000,2025,19,24,25,11,54,39,13,8,0,17,0,11,5,3,0,18,1,0,0,65,14,16,14,0,3,6,8,0,5,0,1,0,4,1,7,5,7,14,21,13,17,19,24,0,5,41,48,30,39
Dan Haan,P,MNL,25,500000,2025,60,61,35,30,63,33,8,12,9,28,0,0,0,0,2,9,5,2,0,64,29,93,41,6,7,13,17,0,5,3,6,6,9,10,12,13,14,14,17,16,21,28,30,60,61,59,64,49,55
DaJuan Meisner,K,NJ,24,500000,2026,50,58,32,33,60,49,4,23,11,4,0,0,0,0,0,14,0,0,0,64,60,58,28,6,11,11,12,0,6,2,4,6,10,9,12,12,16,15,22,15,19,50,58,23,29,47,54,32,38
Steve Baird,K,SIN,23,500000,2025,45,54,8,29,26,29,26,0,0,19,9,0,0,0,0,1,0,0,0,64,55,35,37,0,4,2,4,0,8,0,3,0,3,0,7,0,6,0,7,0,4,45,54,16,20,11,20,10,16
Javier Wilson,K,AUS,26,500000,2026,44,45,39,0,37,53,25,11,16,4,0,12,0,1,7,4,0,0,13,64,53,33,13,6,7,0,1,0,3,0,0,0,0,0,1,0,0,2,2,1,1,44,45,6,6,17,20,12,12
Trevor Jackson,K,MXC,39,500000,2025,39,39,26,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,64,46,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,2,2,0,0,0,0
Mike Horne,K,CGY,31,500000,2025,33,33,19,9,53,44,0,13,8,0,0,0,0,0,4,9,0,0,0,64,37,47,19,0,0,3,3,0,0,0,0,0,0,0,0,2,2,10,10,9,9,33,33,14,14,34,34,22,22
Trent Robinson,K,POR,25,500000,2029,62,67,27,10,34,23,25,11,5,18,0,3,11,0,0,15,0,11,0,63,72,39,32,3,6,1,1,0,3,0,4,0,0,0,2,0,0,5,7,4,5,62,67,16,17,17,18,14,17
Zach Cleveland,K,KAU,31,500000,2027,64,64,58,32,28,58,29,0,25,11,15,0,1,2,2,38,24,5,16,63,76,13,29,13,13,8,8,0,0,6,6,8,8,14,14,17,17,13,13,16,16,64,64,5,5,10,10,8,8
Lewis Ervin,K,WPG,29,500000,2025,28,28,37,14,43,11,16,16,14,0,0,0,0,0,0,15,0,0,0,63,30,32,17,5,5,3,3,0,0,0,0,0,0,2,2,4,4,9,9,8,8,28,28,8,8,22,22,15,15
Alex Misaalefua,CB,FA,26,500000,2025,29,32,52,3,74,39,17,1,7,14,0,0,1,3,0,31,0,1,8,63,6,54,34,6,6,11,12,0,0,2,2,2,5,8,9,11,11,29,32,24,26,15,18,24,26,75,76,53,53
Jordan Lewis,K,SD,33,500000,2025,60,60,33,0,25,17,12,13,0,0,1,0,0,0,13,20,0,0,0,62,72,16,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,60,60,2,2,6,6,2,2
Bryan Blount,K,HAW,29,500000,2027,57,57,10,3,26,27,6,13,0,12,16,0,0,39,0,36,5,0,6,62,69,51,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,7,57,57,14,14,9,9,6,6
Clint Chambers,K,LIS,22,500000,2026,41,55,45,2,19,34,20,0,8,9,9,0,6,0,16,20,0,0,0,62,51,29,24,2,8,0,5,0,10,0,6,0,7,0,7,0,6,2,9,0,9,41,55,9,17,2,11,1,7
Hayden Romine,K,NOL,22,500000,2026,38,47,47,3,41,38,5,8,6,8,0,22,0,0,9,1,0,0,0,62,46,12,8,1,11,2,7,0,6,2,5,0,5,1,8,1,10,3,10,3,13,38,47,0,8,21,32,16,23
Karl Godley,K,SYD,36,500000,2026,47,47,56,8,0,7,12,0,0,0,0,0,0,9,0,15,0,0,0,62,59,41,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,11,11,0,0,0,0
Orion Voss,K,QUE,24,500000,2025,32,40,30,19,32,15,20,17,0,3,9,12,0,8,4,16,1,6,0,62,37,26,34,2,8,3,4,0,7,0,3,1,5,2,5,2,4,5,9,5,10,32,40,11,13,12,18,8,14
Greg Winter,K,LON,31,500000,2025,34,34,19,0,10,19,4,15,0,0,0,4,0,0,0,0,0,0,0,62,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,0,0
Matt Samuels,K,FA,40,500000,2025,24,24,48,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,62,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0
Kail McCoy,K,CHI,30,500000,2026,64,64,14,21,37,28,5,0,11,0,0,0,4,0,5,14,4,0,1,61,78,45,10,0,0,1,1,0,0,0,0,0,0,0,0,3,3,5,5,6,6,64,64,10,10,17,17,11,11
Justin Graham,K,ATL,25,500000,2027,57,60,24,4,25,31,10,13,29,14,0,15,5,0,0,21,0,1,15,61,70,48,25,4,5,0,0,0,3,0,4,0,3,0,4,0,0,4,5,2,2,57,60,17,18,9,14,7,9
Jake Blake,K,BEL,31,500000,2027,54,54,49,17,33,42,16,0,25,9,0,1,22,2,5,26,0,0,0,61,67,40,27,7,7,5,5,4,4,8,8,2,2,4,4,4,4,10,10,8,8,54,54,14,14,15,15,11,11
Mike Bass,K,BEI,30,500000,2026,47,47,31,0,34,2,18,12,30,17,8,3,38,0,0,5,8,0,9,61,60,20,18,8,8,5,5,9,9,5,5,0,0,0,0,0,0,1,1,2,2,47,47,3,3,17,17,13,13
Paul Poole,K,IND,30,500000,2025,39,39,21,18,12,11,0,0,23,0,0,0,0,0,20,21,0,0,0,61,49,6,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,5,5,0,0,0,0
Tyler Myers,K,SF,38,500000,2025,32,32,23,0,0,0,26,0,17,0,0,12,0,22,0,4,0,0,17,61,39,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,2,2,0,0,0,0
Chris Butler,K,DP,21,500000,2026,38,52,32,15,34,27,25,32,19,19,0,0,0,3,1,14,0,4,6,61,46,39,4,12,26,1,5,0,12,0,4,0,6,2,12,2,8,5,14,4,13,38,52,5,14,17,27,15,26
Garrett Hebert,K,ROM,38,500000,2026,47,47,43,0,0,0,26,42,0,10,0,0,0,0,0,20,0,11,11,60,60,38,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,3,3,0,0,0,0
Jake Bailey,K,BAL,30,500000,2025,35,35,44,0,27,49,12,0,24,15,0,3,0,0,0,16,0,0,0,60,44,25,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,35,35,7,7,11,11,8,8
Brandon Brooks,K,IST,37,500000,2025,28,28,40,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,60,33,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0
Jackson Severson,K,BER,34,500000,2025,28,28,27,11,0,0,16,11,0,5,0,0,0,0,0,26,0,0,0,60,33,34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,10,10,0,0,0,0
Chance Johnson,K,FA,35,500000,2025,23,23,48,2,0,0,0,3,0,0,9,0,0,0,6,24,0,0,0,60,27,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,1,1,0,0,0,0
Anthony Johnson,K,MIN,23,500000,2029,62,75,22,18,28,16,14,20,20,1,4,29,8,8,39,15,8,0,0,59,76,20,31,4,9,2,7,0,9,5,9,5,12,0,7,2,6,2,6,4,11,62,75,8,14,9,14,5,13
Jacob Cormier,P,SEL,25,500000,2028,59,60,36,20,25,74,19,0,28,23,9,0,0,23,0,4,0,1,0,59,15,70,63,7,9,3,6,0,3,0,4,3,5,1,6,0,2,0,4,0,2,17,21,59,60,10,12,10,14
Rob Erickson,K,BUF,41,500000,2025,50,50,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,64,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0
Kris Black,K,OKC,25,500000,2025,39,45,35,3,40,15,8,4,31,16,0,0,0,0,3,17,4,0,0,59,51,28,16,5,6,0,0,0,1,0,1,0,0,0,3,1,1,8,10,7,11,39,45,5,9,22,23,18,20
Myke Frederick,K,CAI,33,500000,2025,44,44,24,7,0,0,11,14,0,0,0,0,0,4,0,1,0,0,2,59,58,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,0,0,0,0,0,0
Stephen Wood,K,SAC,28,500000,2025,38,38,36,21,12,82,16,5,17,12,0,3,0,0,1,13,0,0,0,59,49,22,17,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,38,4,4,0,0,0,0
Brian Lockhart,K,FA,23,500000,2025,21,27,20,17,34,34,8,6,21,17,0,0,0,2,0,14,18,0,4,59,24,35,37,1,7,0,1,0,9,0,6,0,5,1,8,6,12,4,8,7,15,21,27,16,21,17,23,14,23
John Gaither,K,DP,22,500000,2026,35,46,33,13,26,19,7,20,6,7,4,17,0,0,0,26,17,1,0,59,45,33,33,1,11,0,4,0,8,0,7,0,5,1,10,5,13,6,15,8,19,35,46,14,21,8,16,5,14
Shawn Powell,K,OAK,33,500000,2026,54,54,34,0,34,43,18,2,0,5,0,0,0,0,0,0,0,0,0,58,70,25,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,54,11,11,15,15,10,10
Denzel Whiteside,K,TOR,31,500000,2026,51,51,58,0,19,33,30,1,32,14,3,2,0,0,0,40,1,18,1,58,67,16,36,12,12,0,0,0,0,0,0,0,0,1,1,0,0,10,10,6,6,51,51,8,8,4,4,2,2
John Wynn,K,KC,26,500000,2025,47,48,44,22,22,17,39,9,3,2,3,0,0,3,13,17,0,0,0,58,62,18,25,7,10,0,0,0,2,1,4,4,5,3,3,2,2,2,2,1,4,47,48,5,7,4,4,2,2
Corey Banks,K,MEM,31,500000,2025,38,38,21,27,17,32,37,26,24,2,15,2,0,0,1,13,0,2,9,58,49,25,18,12,12,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,38,38,5,5,0,0,0,0
Ashton Burns,K,KC,37,500000,2025,32,32,31,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,58,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,0,0
Bruce McBride,K,SEL,28,500000,2025,53,53,38,39,26,24,18,11,0,17,0,0,0,0,0,31,3,4,13,57,70,26,33,4,4,3,3,0,0,2,2,6,6,10,10,9,9,8,8,9,9,53,53,11,11,11,11,10,10
Logan Pearson,K,CGY,41,500000,2025,44,44,49,0,0,0,6,6,0,0,0,0,0,4,0,0,0,0,0,57,60,50,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,44,13,13,0,0,0,0
Isaiah Shaw,K,DET,35,500000,2025,38,38,63,0,5,0,0,36,0,0,0,0,18,0,0,0,0,0,0,57,51,17,0,3,3,0,0,2,2,3,3,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
Zach Allen,K,BUE,33,500000,2025,32,32,51,20,16,14,0,5,0,9,0,0,4,0,3,20,0,0,0,57,41,33,17,0,0,0,0,0,0,2,2,1,1,3,3,1,1,1,1,0,0,32,32,8,8,0,0,0,0
Francis Jenkins,K,MIA,29,500000,2025,31,31,32,25,30,13,25,15,10,2,2,3,0,0,0,12,1,0,0,57,40,15,36,6,6,1,1,0,0,0,0,1,1,3,3,3,3,2,2,3,3,31,31,8,8,11,11,7,7
Joseph Ostrowski,K,DP,22,500000,2026,26,36,31,28,35,21,8,7,11,23,0,0,0,0,0,6,1,2,0,57,33,23,29,2,12,4,9,0,8,0,7,2,10,4,11,4,9,2,11,3,13,26,36,8,13,19,28,17,25
Wes Manoa,K,PIT,24,500000,2027,50,56,43,27,36,53,2,12,17,16,0,34,22,4,0,19,0,0,0,56,67,17,14,5,12,8,12,10,16,12,17,4,10,6,10,6,11,8,12,8,15,50,56,1,3,19,26,16,19
Mike Johnson,K,PHI,26,500000,2026,44,47,48,4,47,36,5,19,9,8,0,7,8,20,0,46,1,0,0,56,61,48,43,5,8,5,7,0,1,4,5,1,4,2,2,5,5,23,26,19,19,44,47,26,26,27,31,20,20
Darreon Crawford,K,PAR,30,500000,2026,43,43,11,7,42,34,0,7,16,9,0,0,0,0,18,0,0,0,0,56,60,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,43,43,1,1,22,22,17,17
Jonathan Ferris,P,MAD,31,500000,2025,48,48,29,0,32,71,49,3,28,38,1,27,29,1,0,8,0,18,0,56,20,45,77,12,12,3,3,10,10,5,5,0,0,0,0,0,0,2,2,0,0,17,17,48,48,19,19,19,19
Ochuko McNeil,K,DAL,23,500000,2025,32,41,35,23,26,40,9,22,17,1,3,14,7,0,0,9,0,0,1,56,42,35,25,5,11,1,4,0,7,2,7,0,6,2,7,1,4,0,3,0,7,32,41,11,16,7,11,4,11
Tyler Collins,K,FA,40,500000,2025,22,22,41,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,56,28,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0
Dominic Caver,K,LAE,37,500000,2025,38,38,16,0,4,0,26,0,5,0,0,0,0,3,0,11,0,0,0,55,52,45,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,14,14,0,0,0,0
Junior Miller,K,UTA,26,500000,2025,33,33,34,31,33,50,18,10,15,7,0,0,2,3,4,27,0,0,7,55,46,38,35,5,5,4,7,0,1,1,2,4,7,6,7,6,9,9,11,9,12,33,33,17,18,15,17,11,11
Alex Bertram,K,DP,21,500000,2026,28,38,52,30,29,13,20,17,15,8,4,0,39,0,6,29,0,0,12,55,38,16,28,10,22,9,14,12,25,15,25,7,17,9,21,8,19,9,17,9,19,28,38,5,15,11,22,9,20
Peyton Geter,K,BKN,27,500000,2027,64,64,35,0,36,17,37,6,0,10,0,0,1,0,0,14,0,0,18,54,85,27,28,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,7,4,4,64,64,10,10,17,18,13,13
AJ Funa,K,SF,37,500000,2025,53,53,31,4,0,0,17,12,0,2,0,0,11,0,0,0,0,0,0,54,73,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,53,11,11,0,0,0,0
Chris Covington,K,WAS,28,500000,2026,44,44,32,16,41,56,15,13,23,16,3,0,0,0,10,19,2,0,0,54,64,38,14,7,7,4,4,0,0,0,0,1,1,2,2,4,4,9,9,9,9,44,44,8,8,23,23,19,19
Sam Burnette,K,LON,25,700000,2029,68,72,13,29,37,4,17,40,16,18,16,4,0,0,0,24,4,0,0,53,98,29,15,10,14,8,10,0,2,0,3,0,2,2,5,5,8,9,11,10,14,68,72,5,6,19,23,17,18
Rocky Terry,K,MLB,38,500000,2025,38,38,47,0,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0,53,55,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,0,0
Aaron McLaurin,K,KEN,35,500000,2025,36,36,40,0,8,14,0,19,0,0,0,15,0,16,0,22,0,0,0,53,52,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,36,0,0,0,0,0,0
Bernt Kise,K,ATH,33,500000,2025,27,27,45,0,9,32,20,28,33,0,0,0,0,0,0,33,0,0,0,53,39,31,45,11,11,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,27,27,17,17,0,0,0,0
Ben Edwards,K,FA,35,500000,2025,26,26,35,0,11,0,2,12,20,2,14,0,0,3,0,22,0,0,9,53,37,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,23,23,0,0,0,0
Mario Wheat,K,FA,27,500000,2025,23,23,19,12,45,31,8,17,0,3,0,5,0,15,14,31,0,5,2,53,32,38,18,0,1,3,3,0,0,0,0,1,1,0,0,3,3,15,15,13,14,23,23,10,10,24,24,18,19
Paul Williams,K,FA,27,500000,2025,22,22,43,21,31,41,32,1,17,2,0,0,0,4,2,16,2,3,1,53,31,24,1,7,8,1,1,0,1,1,1,2,3,4,4,4,5,5,5,5,5,22,22,0,1,12,12,8,8
Krys Spencer,K,ORL,36,500000,2025,41,41,61,0,0,4,1,0,14,23,2,0,0,0,0,0,1,0,0,52,60,40,25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,14,14,0,0,0,0
Jake Denmon,K,BEL,24,500000,2025,29,33,15,7,37,18,27,8,1,15,15,0,0,5,0,16,0,0,0,52,43,16,15,0,7,3,4,0,3,0,3,0,5,0,4,0,4,6,9,5,9,29,33,1,6,18,25,15,18
Marc Israel,K,DP,21,500000,2026,23,32,37,9,33,12,18,8,23,0,0,0,10,2,0,14,11,0,8,52,35,41,15,5,16,0,4,0,12,0,8,0,10,2,13,4,12,5,13,6,18,23,32,10,21,13,21,8,17
Kyle Britton,K,VAN,29,500000,2027,54,54,45,5,26,15,1,17,21,12,0,0,14,0,1,0,0,0,0,51,77,40,12,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,54,54,8,8,9,9,7,7
Kendall Cochran,P,ROM,25,500000,2027,51,53,15,16,61,37,17,28,8,8,0,0,0,5,5,33,7,6,0,51,35,72,53,5,7,7,8,0,5,0,0,0,2,3,8,9,10,22,25,21,26,23,25,51,53,49,51,35,41
Beau Pegues,K,MIA,35,500000,2025,42,42,30,0,15,11,29,25,17,0,0,2,0,0,0,25,0,0,5,51,64,32,15,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,42,42,7,7,0,0,0,0
